Locus	Gene	Start	Length	Product	Allele Count	Alleles
lmo2538	upp	2614692	630	uracil phosphoribosyltransferase	261	lmo2538.fasta
lmo2539	glyA	2615458	1242	serine hydroxymethyltransferase	678	lmo2539.fasta
lmo2543	prfA	2619415	1077	peptide chain release factor 1	685	lmo2543.fasta
lmo2544		2620514	576	thymidine kinase	362	lmo2544.fasta
lmo2545	thrB	2621201	867	homoserine kinase	642	lmo2545.fasta
lmo2546	thrC	2622067	1056	threonine synthase	676	lmo2546.fasta
lmo2547	hom	2623125	1287	homoserine dehydrogenase	692	lmo2547.fasta
lmo2548	rpmE2	2624633	246	50S ribosomal protein L31	79	lmo2548.fasta
lmo2555		2631303	1284	N-acetylglucosaminyl-phosphatidylinositol biosynthesis protein	541	lmo2555.fasta
lmo2556	fbaA	2632907	855	"fructose-1,6-bisphosphate aldolase"	269	lmo2556.fasta
lmo2559	pyrG	2637964	1599	CTP synthetase	742	lmo2559.fasta
lmo2560		2639930	537	DNA-directed RNA polymerase subunit delta	237	lmo2560.fasta
lmo2561	argS	2640832	1671	arginyl-tRNA synthetase	685	lmo2561.fasta
lmo2562		2642499	450	hypothetical protein	250	lmo2562.fasta
lmo2564		2643753	186	4-oxalocrotonate isomerase	121	lmo2564.fasta
lmo2566		2645310	837	hypothetical protein	507	lmo2566.fasta
lmo2567		2646464	201	hypothetical protein	132	lmo2567.fasta
lmo2568		2646686	324	hypothetical protein	187	lmo2568.fasta
lmo2569		2647164	1662	peptide ABC transporter substrate-binding protein	1025	lmo2569.fasta
lmo2570		2648960	615	hypothetical protein	459	lmo2570.fasta
lmo2571		2649598	633	nicotinamidase	500	lmo2571.fasta
lmo2572		2650231	525	dihydrofolate reductase subunit A	409	lmo2572.fasta
lmo2574		2651853	273	hypothetical protein	218	lmo2574.fasta
lmo2575		2652174	912	cation transporter	546	lmo2575.fasta
lmo2581		2661076	1089	hypothetical protein	685	lmo2581.fasta
lmo2582		2662243	1380	histidine kinase	841	lmo2582.fasta
lmo2583		2663619	678	DNA-binding response regulator	498	lmo2583.fasta
lmo2584		2664343	786	formate dehydrogenase accessory protein	677	lmo2584.fasta
lmo2585		2665190	477	hypothetical protein	366	lmo2585.fasta
lmo2586		2665666	2988	formate dehydrogenase subunit alpha	1386	lmo2586.fasta
lmo2588		2670042	1482	multidrug transporter	999	lmo2588.fasta
lmo2596	rpsI	2684251	393	30S ribosomal protein S9	137	lmo2596.fasta
lmo2597	rplM	2684665	438	50S ribosomal protein L13	131	lmo2597.fasta
lmo2598	truA	2685297	747	tRNA pseudouridine synthase A	588	lmo2598.fasta
lmo2599		2686049	798	hypothetical protein	637	lmo2599.fasta
lmo2600	cbiO	2686849	867	cobalt ABC transporter ATP-binding subunit	708	lmo2600.fasta
lmo2605	rplQ	2691673	408	50S ribosomal protein L17	133	lmo2605.fasta
lmo2606	rpoA	2692097	945	DNA-directed RNA polymerase subunit alpha	280	lmo2606.fasta
lmo2607	rpsK	2693151	390	30S ribosomal protein S11	63	lmo2607.fasta
lmo2608	rpsM	2693563	366	30S ribosomal protein S13	91	lmo2608.fasta
lmo2609	rpmJ	2693947	114	50S ribosomal protein L36	33	lmo2609.fasta
lmo2610	infA	2694164	219	translation initiation factor IF-1	50	lmo2610.fasta
lmo2611	adk	2694769	648	adenylate kinase	267	lmo2611.fasta
lmo2612	secY	2695476	1296	preprotein translocase subunit SecY	453	lmo2612.fasta
lmo2613	rplO	2696771	441	50S ribosomal protein L15	161	lmo2613.fasta
lmo2614	rpmD	2697267	180	50S ribosomal protein L30	56	lmo2614.fasta
lmo2615	rpsE	2697463	504	30S ribosomal protein S5	114	lmo2615.fasta
lmo2616	rplR	2697988	360	50S ribosomal protein L18	91	lmo2616.fasta
lmo2617	rplF	2698387	537	50S ribosomal protein L6	161	lmo2617.fasta
lmo2618	rpsH	2698954	399	30S ribosomal protein S8	107	lmo2618.fasta
lmo2619	rpsN	2699383	186	30S ribosomal protein S14	40	lmo2619.fasta
lmo2620	rplE	2699600	540	50S ribosomal protein L5	141	lmo2620.fasta
lmo2621	rplX	2700166	312	50S ribosomal protein L24	122	lmo2621.fasta
lmo2622	rplN	2700515	369	50S ribosomal protein L14	97	lmo2622.fasta
lmo2623	rpsQ	2700963	264	30S ribosomal protein S17	70	lmo2623.fasta
lmo2625	rplP	2701435	435	50S ribosomal protein L16	111	lmo2625.fasta
lmo2626	rpsC	2701872	657	30S ribosomal protein S3	155	lmo2626.fasta
lmo2627	rplV	2702532	357	50S ribosomal protein L22	107	lmo2627.fasta
lmo2628	rpsS	2702909	279	30S ribosomal protein S19	54	lmo2628.fasta
lmo2629	rplB	2703275	834	50S ribosomal protein L2	325	lmo2629.fasta
lmo2630	rplW	2704149	285	50S ribosomal protein L23	91	lmo2630.fasta
lmo2631	rplD	2704433	624	50S ribosomal protein L4	241	lmo2631.fasta
lmo2632	rplC	2705082	630	50S ribosomal protein L3	251	lmo2632.fasta
lmo2633	rpsJ	2705746	309	30S ribosomal protein S10	111	lmo2633.fasta
lmo2634		2706415	801	hypothetical protein	571	lmo2634.fasta
lmo2636		2708276	1083	hypothetical protein	587	lmo2636.fasta
lmo2637		2709522	900	hypothetical protein	400	lmo2637.fasta
lmo2638		2710869	1887	NADH dehydrogenase	785	lmo2638.fasta
lmo2639		2712931	435	hypothetical protein	237	lmo2639.fasta
lmo2640		2713398	543	hypothetical protein	326	lmo2640.fasta
lmo2641		2713962	981	heptaprenyl diphosphate synthase subunit II	614	lmo2641.fasta
lmo2642		2715032	1332	hypothetical protein	897	lmo2642.fasta
lmo2643		2716408	987	hypothetical protein	728	lmo2643.fasta
lmo2644a		2718312	744	hypothetical protein	609	lmo2644a.fasta
lmo2648		2720497	993	phosphotriesterase	770	lmo2648.fasta
lmo2649	ulaA	2721559	1299	PTS system ascorbate transporter subunit IIC	769	lmo2649.fasta
lmo2650		2722884	273	MFS transporter	220	lmo2650.fasta
lmo2651		2723159	435	PTS mannitol transporter subunit IIA	349	lmo2651.fasta
lmo2653	tuf	2726008	1188	elongation factor Tu	266	lmo2653.fasta
lmo2654	fus	2727304	2088	elongation factor G	451	lmo2654.fasta
lmo2655	rpsG	2729457	471	30S ribosomal protein S7	111	lmo2655.fasta
lmo2656	rpsL	2729958	414	30S ribosomal protein S12	84	lmo2656.fasta
lmo2657		2730564	1398	deoxyguanosinetriphosphate triphosphohydrolase	813	lmo2657.fasta
lmo2658		2731976	480	acyltransferase	487	lmo2658.fasta
lmo2659		2732589	645	ribulose-phosphate 3-epimerase	587	lmo2659.fasta
lmo2660		2733230	2016	transketolase	1075	lmo2660.fasta
lmo2661		2735279	675	ribulose-5-phosphate 3-epimerase	552	lmo2661.fasta
lmo2662		2735962	441	ribose 5-phosphate epimerase	360	lmo2662.fasta
lmo2663		2736597	1032	polyol dehydrogenase	695	lmo2663.fasta
lmo2664		2737630	1053	sorbitol dehydrogenase	696	lmo2664.fasta
lmo2665		2738719	1272	PTS galacticol transporter subunit IIC	579	lmo2665.fasta
lmo2666		2740052	282	PTS galacticol transporter subunit IIB	141	lmo2666.fasta
lmo2667		2740390	465	PTS galacticol transporter subunit IIA	227	lmo2667.fasta
lmo2668		2740888	2070	transcriptional antiterminator BglG	1048	lmo2668.fasta
lmo2669		2743326	813	hypothetical protein	569	lmo2669.fasta
lmo2670		2744212	363	hypothetical protein	377	lmo2670.fasta
lmo2673		2745907	471	hypothetical protein	296	lmo2673.fasta
lmo2674		2746423	456	ribose-5-phosphate isomerase B	319	lmo2674.fasta
lmo2677		2748685	813	esterase	616	lmo2677.fasta
lmo2678		2749538	696	XRE family transcriptional regulator	508	lmo2678.fasta
lmo2680	kdpC	2752936	573	potassium-transporting ATPase subunit C	404	lmo2680.fasta
lmo2681	kdpB	2753523	2046	potassium-transporting ATPase subunit B	1048	lmo2681.fasta
lmo2682	kdpA	2755580	1686	potassium-transporting ATPase subunit A	1008	lmo2682.fasta
lmo2683		2757606	306	PTS cellbiose transporter subunit IIB	109	lmo2683.fasta
lmo2685		2759390	303	PTS cellbiose transporter subunit IIA	124	lmo2685.fasta
lmo2689a		2765824	255	hypothetical protein	70	lmo2689a.fasta
lmo2692		2768944	330	hypothetical protein	266	lmo2692.fasta
lmo2693	tmk	2769381	627	thymidylate kinase	427	lmo2693.fasta
lmo2694		2770060	1380	lysine decarboxylase	926	lmo2694.fasta
lmo2695		2771623	990	dihydroxyacetone kinase subunit DhaK	763	lmo2695.fasta
lmo2697		2773234	375	PTS mannose transporter subunit IIA	339	lmo2697.fasta
lmo2698		2773714	852	RpiR family transcriptional regulator	726	lmo2698.fasta
lmo2699		2774684	840	hypothetical protein	648	lmo2699.fasta
lmo2700		2775644	843	aldo/keto reductase	600	lmo2700.fasta
lmo2701		2776532	246	hypothetical protein	108	lmo2701.fasta
lmo2702	recR	2776792	597	recombination protein RecR	268	lmo2702.fasta
lmo2703		2777497	318	hypothetical protein	147	lmo2703.fasta
lmo2704	dnaX	2777844	1740	DNA polymerase III subunit gamma/tau	958	lmo2704.fasta
lmo2706		2780392	183	hypothetical protein	75	lmo2706.fasta
lmo2707		2780577	222	hypothetical protein	114	lmo2707.fasta
lmo2708		2780933	1365	PTS cellbiose transporter subunit IIC	624	lmo2708.fasta
lmo2710		2783466	642	hypothetical protein	452	lmo2710.fasta
lmo2711		2784354	321	hypothetical protein	62	lmo2711.fasta
lmo2712		2784805	1515	gluconate kinase	794	lmo2712.fasta
lmo2713		2786435	939	internalin	557	lmo2713.fasta
lmo2716	cydC	2790243	1725	ABC transporter	984	lmo2716.fasta
lmo2718	cydA	2792967	1407	cytochrome D ubiquinol oxidase subunit I	738	lmo2718.fasta
lmo2719		2794755	471	hypothetical protein	332	lmo2719.fasta
lmo2720		2795420	1578	acetate-CoA ligase	936	lmo2720.fasta
lmo2721		2797039	720	6-phosphogluconolactonase	695	lmo2721.fasta
lmo2722		2797838	735	MerR family transcripitonal regulator	706	lmo2722.fasta
lmo2723		2798626	462	hypothetical protein	464	lmo2723.fasta
lmo2724		2799108	444	hypothetical protein	454	lmo2724.fasta
lmo2725		2799609	1353	hypothetical protein	921	lmo2725.fasta
lmo2726		2800958	450	MarR family transcriptional regulator	281	lmo2726.fasta
lmo2727		2801577	882	hypothetical protein	634	lmo2727.fasta
lmo2730		2803445	612	phosphatase	420	lmo2730.fasta
lmo2738		2813949	1335	hemolysin	750	lmo2738.fasta
lmo2741		2816363	1209	multidrug transporter	821	lmo2741.fasta
lmo2742		2817688	348	hypothetical protein	216	lmo2742.fasta
lmo2743		2818054	645	translaldolase	406	lmo2743.fasta
lmo2744		2818841	690	Crp/Fnr family transcriptional regulator	264	lmo2744.fasta
lmo2745		2819860	1728	ABC transporter ATP-binding protein	904	lmo2745.fasta
lmo2746		2821641	252	hypothetical protein	212	lmo2746.fasta
lmo2747	serS	2821912	1284	seryl-tRNA synthetase	759	lmo2747.fasta
lmo2751		2826515	1722	ABC transporter ATP-binding protein	889	lmo2751.fasta
lmo2752		2828236	1773	ABC transporter ATP-binding protein	984	lmo2752.fasta
lmo2754		2830542	1338	D-alanyl-D-alanine carboxypeptidase	796	lmo2754.fasta
lmo2755		2832058	1668	CoA-transferase	879	lmo2755.fasta
lmo2756	topB	2833834	2154	DNA topoisomerase III	992	lmo2756.fasta
lmo2757		2836011	1773	ATP-dependent DNA helicase	881	lmo2757.fasta
lmo2758	guaB	2837944	1467	inosine-monophosphate dehydrogenase	880	lmo2758.fasta
lmo2759		2839698	531	hypothetical protein	418	lmo2759.fasta
lmo2761		2842413	1455	beta-glucosidase	915	lmo2761.fasta
lmo2762		2843914	303	PTS cellbiose transporter subunit IIB	230	lmo2762.fasta
lmo2763		2844249	1353	PTS cellbiose transporter subunit IIC	849	lmo2763.fasta
lmo2764		2845613	885	ROK family transcriptional regulator	760	lmo2764.fasta
lmo2766		2846839	735	RpiR family transcriptional regulator	602	lmo2766.fasta
lmo2767		2847673	663	hypothetical protein	368	lmo2767.fasta
lmo2769		2849563	888	ABC transporter ATP-binding protein	593	lmo2769.fasta
lmo2770		2850620	2331	bifunctional glutamate--cysteine ligase/glutathione synthetase	960	lmo2770.fasta
lmo2779		2863561	1101	GTP-binding protein EngD	647	lmo2779.fasta
lmo2785	kat	2871318	1467	catalase	780	lmo2785.fasta
lmo2789		2876947	207	hypothetical protein	179	lmo2789.fasta
lmo2790	parB	2877160	852	partition protein ParB homolg	434	lmo2790.fasta
lmo2792		2878989	759	hypothetical protein	331	lmo2792.fasta
lmo2793		2879906	300	hypothetical protein	225	lmo2793.fasta
lmo2794		2880217	855	NA-binding protein Spo0J	455	lmo2794.fasta
lmo2796		2882033	906	transcriptional regulator	647	lmo2796.fasta
lmo2797		2882963	447	PTS mannitol transporter subunit IIA	366	lmo2797.fasta
lmo2798		2883422	657	phosphatase	601	lmo2798.fasta
lmo2799		2884141	1407	PTS mannitol transporter subunit IIBC	830	lmo2799.fasta
lmo2800		2885581	1002	dehydrogenase	752	lmo2800.fasta
lmo2801		2886584	714	N-acetylmannosamine-6-phosphate 2-epimerase	600	lmo2801.fasta
lmo2802	gidB	2887499	717	16S rRNA methyltransferase GidB	648	lmo2802.fasta
lmo2810	gidA	2892596	1890	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA	961	lmo2810.fasta
lmo2819		2903200	1203	carboxypeptidase	801	lmo2819.fasta
lmo2822		2909753	324	hypothetical protein	347	lmo2822.fasta
lmo2823		2910085	1242	sporulation protein SpoOJ	820	lmo2823.fasta
lmo2824		2911415	1188	D-3-phosphoglycerate dehydrogenase	700	lmo2824.fasta
lmo2826		2914057	1149	MFS transporter	744	lmo2826.fasta
lmo2829		2916291	600	nitroreductase	348	lmo2829.fasta
lmo2830		2916946	321	thioredoxin	194	lmo2830.fasta
lmo2831		2917389	663	phosphoglucomutase	502	lmo2831.fasta
lmo2832		2918048	1122	hypothetical protein	755	lmo2832.fasta
lmo2833		2919166	2178	maltose phosphorylase	1063	lmo2833.fasta
lmo2834		2921340	1032	oxidoreductase	659	lmo2834.fasta
lmo2835		2922429	795	xylose isomerase	537	lmo2835.fasta
lmo2836		2923236	1053	alcohol dehydrogenase	767	lmo2836.fasta
lmo2838		2925145	882	sugar ABC transporter permease	473	lmo2838.fasta
lmo2839		2926101	1293	sugar ABC transporter substrate-binding protein	678	lmo2839.fasta
lmo2840		2927390	1242	sucrose phosphorylase	767	lmo2840.fasta
lmo2842		2929315	1026	LacI family transcriptional regulator	582	lmo2842.fasta
lmo2853		2941599	621	hypothetical protein	275	lmo2853.fasta
lmo2854		2942216	864	sporulation protein SpoJ	422	lmo2854.fasta
lmo2855	rnpA	2943120	360	ribonuclease P	217	lmo2855.fasta
lmo2856	rpmH	2943569	135	50S ribosomal protein L34	48	lmo2856.fasta
lmo2857		2943871	471	hypothetical protein	328	lmo2857.fasta
