Locus	Gene	Start	Length	Product	Allele Count	Alleles
STMMW06291		659138	1326	probable pyridine nucleotide-disulfide oxidoreductase	686	STMMW_06291.fasta
STMMW06301		660620	237	hypothetical secreted protein	202	STMMW_06301.fasta
STMMW06311		660869	561	putative membrane protein	420	STMMW_06311.fasta
STMMW06321		661508	1176	conserved hypothetical protein	616	STMMW_06321.fasta
STMMW06331		663009	1395	phenylalanine-specific permease	703	STMMW_06331.fasta
STMMW06341		664445	1248	putative membrane protein	698	STMMW_06341.fasta
STMMW06351		666003	1971	outer membrane esterase	878	STMMW_06351.fasta
STMMW06431		675838	654	oxygen-insensitive NAD(P)H nitroreductase	542	STMMW_06431.fasta
STMMW06441		676588	369	conserved hypothetical protein	311	STMMW_06441.fasta
STMMW06451		676956	582	putative TetR-family transcriptional regulator	540	STMMW_06451.fasta
STMMW06461		677826	342	transcriptional activator RamA	174	STMMW_06461.fasta
STMMW06472		678173	249	putative membrane protein	152	STMMW_06472.fasta
STMMW06481		678488	1119	conserved hypothetical protein	650	STMMW_06481.fasta
STMMW06501		680368	2256	ferrienterobactin receptor precursor	957	STMMW_06501.fasta
STMMW06511		682812	1215	enterochelin esterase	702	STMMW_06511.fasta
STMMW06521		684057	219	conserved hypothetical protein	158	STMMW_06521.fasta
STMMW06531		684272	3885	enterobactin synthetase component F	1328	STMMW_06531.fasta
STMMW06541		688406	1137	ferric enterobactin transport protein	679	STMMW_06541.fasta
STMMW06551		689595	795	ferric enterobactin transport ATP-binding protein FepC	482	STMMW_06551.fasta
STMMW06561		690386	990	ferric enterobactin transport protein FepG	621	STMMW_06561.fasta
STMMW06571		691375	1008	ferric enterobactin transport protein FepD	613	STMMW_06571.fasta
STMMW06581		692493	1245	hypothetical membrane protein p43	728	STMMW_06581.fasta
STMMW06591		693800	957	ferrienterobactin-binding periplasmic protein precursor	608	STMMW_06591.fasta
STMMW06601		695065	1176	isochorismate synthase EntC	620	STMMW_06601.fasta
STMMW06611		696250	1611	2,3-dihydroxybenzoate-AMP ligase	814	STMMW_06611.fasta
STMMW06621		697874	858	isochorismatase	615	STMMW_06621.fasta
STMMW06631		698731	756	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	560	STMMW_06631.fasta
STMMW06641		699489	414	conserved hypothetical protein	329	STMMW_06641.fasta
STMMW06651		700084	2106	carbon starvation protein A	961	STMMW_06651.fasta
STMMW06671		702486	1089	putative oxidoreductase	631	STMMW_06671.fasta
STMMW06681		703701	1161	putative aminotransferase	686	STMMW_06681.fasta
STMMW06691		704862	618	conserved hypothetical protein	325	STMMW_06691.fasta
STMMW06701		705452	1236	conserved hypothetical protein	593	STMMW_06701.fasta
STMMW06721		708072	747	thiol:disulfide interchange protein DsbG precursor	468	STMMW_06721.fasta
STMMW06731		709259	564	alkyl hydroperoxide reductase C22 protein	271	STMMW_06731.fasta
STMMW06741		710064	1566	alkyl hydroperoxide reductase F52A protein (subunit F)	806	STMMW_06741.fasta
STMMW06791		716182	429	conserved hypothetical protein	216	STMMW_06791.fasta
STMMW06801		716833	1239	hypothetical zinc-dependant alcohol dehydrogenase	714	STMMW_06801.fasta
STMMW06811		718154	411	regulator of nucleoside diphosphate kinase	220	STMMW_06811.fasta
STMMW06821		718799	807	ribonuclease I precursor	597	STMMW_06821.fasta
STMMW06831		719715	1464	citrate carrier	730	STMMW_06831.fasta
STMMW06841		721216	897	citg protein	548	STMMW_06841.fasta
STMMW06861		722639	1530	citrate lyase alpha chain	836	STMMW_06861.fasta
STMMW06871		724178	909	citrate lyase beta chain	589	STMMW_06871.fasta
STMMW06881		725083	297	citrate lyase acyl carrier protein	162	STMMW_06881.fasta
STMMW06891		725376	1077	[citrate (PRO-3S)-lyase] ligase	602	STMMW_06891.fasta
STMMW06901		726837	1662	twp component sensor kinase DpiB	751	STMMW_06901.fasta
STMMW06911		728467	681	transcriptional regulator	432	STMMW_06911.fasta
STMMW06921		729201	1254	C4-dicarboxylate anaerobic carrier	663	STMMW_06921.fasta
STMMW06931		730965	573	antimicrobial peptide resistance and lipid A acylation protein	369	STMMW_06931.fasta
STMMW06951		731992	384	putative membrane protein	233	STMMW_06951.fasta
STMMW06961		732466	789	possible hydrolase	506	STMMW_06961.fasta
STMMW06981		733672	966	lipoic acid synthetase	489	STMMW_06981.fasta
STMMW06991		734843	954	LysR-family transcriptional regulator	541	STMMW_06991.fasta
STMMW07001		736098	576	lipoate-protein ligase B (lipoate biosynthesis protein B)	289	STMMW_07001.fasta
STMMW07011		736839	264	conserved hypothetical protein	88	STMMW_07011.fasta
STMMW07021		737211	1212	D-alanine carboxypeptidase	599	STMMW_07021.fasta
STMMW07031		738562	1146	rare lipoprotein A precursor	117	STMMW_07031.fasta
STMMW07041		739718	1113	rod shape-determining protein RodA	606	STMMW_07041.fasta
STMMW07051		740833	1902	penicillin-binding protein	800	STMMW_07051.fasta
STMMW07061		742765	468	conserved hypothetical protein	239	STMMW_07061.fasta
STMMW07071		743236	318	conserved hypothetical protein	147	STMMW_07071.fasta
STMMW07101		745656	642	conserved hypothetical protein	411	STMMW_07101.fasta
STMMW07111		746299	1032	DNA polymerase III, delta subunit	600	STMMW_07111.fasta
STMMW07121		747330	591	rare lipoprotein B precursor	305	STMMW_07121.fasta
STMMW07131		747935	2583	leucyl-tRNA synthetase	971	STMMW_07131.fasta
STMMW07181		755376	474	conserved hypothetical protein	356	STMMW_07181.fasta
STMMW07261		764369	936	probable nucleoside hydrolase	653	STMMW_07261.fasta
STMMW07281		766146	675	glutamate/aspartate transport system permease protein GltK	416	STMMW_07281.fasta
STMMW07291		766820	741	glutamate/aspartate transport system permease protein GltJ	552	STMMW_07291.fasta
STMMW07301		767720	927	ABC transporter periplasmic binding protein (glutamate/aspartate?)	498	STMMW_07301.fasta
STMMW07311		768983	1539	apolipoprotein N-acyltransferase	737	STMMW_07311.fasta
STMMW07321		770541	879	haemolysin-related protein	463	STMMW_07321.fasta
STMMW07351		773298	1425	MiaB protein (putative tRNA-thiotransferase (or tRNA-methylthiotransferase))	672	STMMW_07351.fasta
STMMW07361		774866	1176	putative monooxygenase	735	STMMW_07361.fasta
STMMW07381		777750	1665	asparagine synthetase B	833	STMMW_07381.fasta
STMMW07391		779704	753	NagD protein	467	STMMW_07391.fasta
STMMW07401		780503	1221	N-acetylglucosamine repressor	617	STMMW_07401.fasta
STMMW07411		781728	1155	N-acetylglucosamine-6-phosphate deacetylase	565	STMMW_07411.fasta
STMMW07421		782942	801	Glucosamine-6-phosphate deaminase	487	STMMW_07421.fasta
STMMW07431		784069	1953	PTS system, N-acetylglucosamine-specific IIABC component	935	STMMW_07431.fasta
STMMW07441		786232	1668	glutaminyl-tRNA synthetase	795	STMMW_07441.fasta
STMMW07451		788345	1407	putative outer membrane protein	776	STMMW_07451.fasta
STMMW07461		789801	333	putative lipoprotein	223	STMMW_07461.fasta
STMMW07471		790182	1305	citrate-proton symporter	661	STMMW_07471.fasta
STMMW07481		791537	1140	citrate utilization protein B	667	STMMW_07481.fasta
STMMW07491		792663	1404	conserved hypothetical protein	719	STMMW_07491.fasta
STMMW07501		794164	927	LysR-family transcriptional regulator	541	STMMW_07501.fasta
STMMW07511		795205	453	ferric uptake regulation protein	133	STMMW_07511.fasta
STMMW07521		795939	531	flavodoxin 1	235	STMMW_07521.fasta
STMMW07551		798002	543	seqA protein	208	STMMW_07551.fasta
STMMW07561		798614	1596	phosphoglucomutase	827	STMMW_07561.fasta
STMMW07571		800324	486	possible 5-nitroimidazole antibiotic resistance	347	STMMW_07571.fasta
STMMW07581		800874	1320	putrescine-ornithine antiporter	615	STMMW_07581.fasta
STMMW07591		802190	2199	ornithine decarboxylase, inducible (ec 4.1.1.17)	841	STMMW_07591.fasta
STMMW07601		805150	678	KDP operon transcriptional regulatory protein	499	STMMW_07601.fasta
STMMW07611		805824	2685	sensor protein KdpD	1094	STMMW_07611.fasta
STMMW07621		808505	585	potassium-transporting ATPase C chain	422	STMMW_07621.fasta
STMMW07641		811167	1680	potassium-transporting ATPase A chain	867	STMMW_07641.fasta
STMMW07642		812846	90		56	STMMW_07642.fasta
STMMW07651		813272	207	putative exported protein	124	STMMW_07651.fasta
STMMW07661		813589	1422	deoxyribodipyrimidine photolyase	770	STMMW_07661.fasta
STMMW07671		815049	1482	PTR2-family transport protein	747	STMMW_07671.fasta
STMMW07681		816859	744	conserved hypothetical protein	417	STMMW_07681.fasta
STMMW07691		817618	657	conserved hypothetical protein	440	STMMW_07691.fasta
STMMW07701		818268	933	conserved hypothetical protein	566	STMMW_07701.fasta
STMMW07711		819190	735	conserved hypothetical protein	512	STMMW_07711.fasta
STMMW07851		832735	792	endonuclease VIII, DNA N-glycosylase with an AP lyase activity	520	STMMW_07851.fasta
STMMW07861		833581	963	putative membrane protein	556	STMMW_07861.fasta
STMMW07871		834764	1284	citrate synthase	612	STMMW_07871.fasta
STMMW07891		836802	390	succinate dehydrogenase cytochrome b-556 subunit	182	STMMW_07891.fasta
STMMW07901		837185	348	succinate dehydrogenase hydrophobic membrane anchor protein	167	STMMW_07901.fasta
STMMW07921		839312	720	succinate dehydrogenase iron-sulfur protein	460	STMMW_07921.fasta
STMMW07931		840555	2802	2-oxoglutarate dehydrogenase E1 component	965	STMMW_07931.fasta
STMMW07941		843371	1209	dihydrolipoamide succinyltransferase component (E2)	649	STMMW_07941.fasta
STMMW07951		844721	1167	succinyl-CoA synthetase beta chain	681	STMMW_07951.fasta
STMMW07961		845887	870	succinyl-CoA synthetase alpha chain	583	STMMW_07961.fasta
STMMW07971		848339	1569	cytochrome D ubiquinol oxidase subunit I	660	STMMW_07971.fasta
STMMW07981		849923	1140	cytochrome D ubiquinol oxidase subunit II	612	STMMW_07981.fasta
STMMW07991		851077	114	putative membrane protein	58	STMMW_07991.fasta
STMMW08011		851837	405	conserved hypothetical protein	139	STMMW_08011.fasta
STMMW08031		852934	429	tolR protein	166	STMMW_08031.fasta
STMMW08051		854774	1293	tolB protein precursor	671	STMMW_08051.fasta
STMMW08061		856101	525	peptidoglycan-associated lipoprotein precursor	296	STMMW_08061.fasta
STMMW08071		856635	789	putative exported protein	452	STMMW_08071.fasta
STMMW08081		858887	1044	quinolinate synthetase A protein	643	STMMW_08081.fasta
STMMW08091		859955	720	pnuC protein	429	STMMW_08091.fasta
STMMW08101		860671	939	probable cation transport protein	550	STMMW_08101.fasta
STMMW08111		861719	387	putative exported protein	240	STMMW_08111.fasta
STMMW08121		862425	1053	phospho-2-dehydro-3-deoxyheptonate aldolase (DAHP synthetase) phenylalanine repressible	615	STMMW_08121.fasta
STMMW08241		875014	753	phosphoglycerate mutase 1	397	STMMW_08241.fasta
STMMW08251		875990	1041	aldose 1-epimerase (mutarotase)	593	STMMW_08251.fasta
STMMW08261		877024	1149	galactokinase	716	STMMW_08261.fasta
STMMW08271		878175	1047	galactose-1-phosphate uridylyltransferase	655	STMMW_08271.fasta
STMMW08281		879232	1017	UDP-glucose 4-epimerase	554	STMMW_08281.fasta
STMMW08311		883093	789	putative molybdenum transport protein ModE	482	STMMW_08311.fasta
STMMW08321		883908	252	putative membrane protein	97	STMMW_08321.fasta
STMMW08331		884326	774	molybdate-binding periplasmic protein precursor	491	STMMW_08331.fasta
STMMW08341		885099	690	molybdenum transport system permease protein ModB	419	STMMW_08341.fasta
STMMW08351		885791	1059	molybdenum transport ATP-binding protein ModC	609	STMMW_08351.fasta
STMMW08371		887832	996	conserved hypothetical protein	639	STMMW_08371.fasta
STMMW08381		888971	1284	possible pectinesterase precursor	756	STMMW_08381.fasta
STMMW08391		890492	1224	imidazolonepropionase	694	STMMW_08391.fasta
STMMW08401		891712	942	formiminoglutamase	621	STMMW_08401.fasta
STMMW08411		892746	678	histidine utilization repressor	462	STMMW_08411.fasta
STMMW08421		893620	1686	urocanate hydratase	861	STMMW_08421.fasta
STMMW08431		895307	1521	histidine ammonia-lyase	804	STMMW_08431.fasta
STMMW08441		896912	477	conserved hypothetical protein	301	STMMW_08441.fasta
STMMW08451		897446	1290	adenosylmethionine-8-amino-7-oxononanoate aminotransferase	716	STMMW_08451.fasta
STMMW08461		898822	1041	biotin synthetase	591	STMMW_08461.fasta
STMMW08471		899859	1158	8-amino-7-oxononanoate synthase	726	STMMW_08471.fasta
STM0834	ybiP	900112	1581	integral membrane protein	756	STM0834.fasta
STMMW08481		901000	756	biotin synthesis protein BioC	511	STMMW_08481.fasta
STMMW08491		901748	687	dethiobiotin synthetase	472	STMMW_08491.fasta
STMMW08501		903085	2022	excision nuclease ABC subunit B	829	STMMW_08501.fasta
STMMW08531		907985	909	conserved hypothetical protein	522	STMMW_08531.fasta
STMMW08541		909290	990	molybdenum cofactor biosynthesis protein A	610	STMMW_08541.fasta
STMMW08551		910301	513	molybdenum cofactor biosynthesis protein B	304	STMMW_08551.fasta
STMMW08561		910816	486	molybdenum cofactor biosynthesis protein C	389	STMMW_08561.fasta
STMMW08571		911288	252	molybdopterin converting factor, subunit 1	188	STMMW_08571.fasta
STMMW08581		911541	453	molybdopterin converting factor, subunit 2	404	STMMW_08581.fasta
STMMW08591		912041	705	putative membrane protein	381	STMMW_08591.fasta
STMMW08631		914802	963	putative membrane protein	586	STMMW_08631.fasta
STMMW08641		915764	1242	putative phospholipase	689	STMMW_08641.fasta
STMMW08651		917002	759	conserved hypothetical protein	464	STMMW_08651.fasta
STMMW08661		917893	411	putative membrane protein	247	STMMW_08661.fasta
STMMW08671		918265	1107	putative inner membrane protein	663	STMMW_08671.fasta
STMMW08681		919487	1131	putative inner membrane protein	703	STMMW_08681.fasta
STMMW08691		920610	1737	hypothetical ABC transporter ATP-binding protein	861	STMMW_08691.fasta
STMMW08701		922339	996	HlyD-family secretion protein	576	STMMW_08701.fasta
STMMW08711		923334	675	hypothetical tetR-family transcriptional regulator	440	STMMW_08711.fasta
STMMW08721		924238	1365	putative ATP-dependent RNA helicase rhlE	748	STMMW_08721.fasta
STMMW08731		925909	2046	probable ATP-dependent helicase	865	STMMW_08731.fasta
STMMW08751		929114	261	putative exported protein	193	STMMW_08751.fasta
STMMW08761		929659	267	hypothetical Zinc-finger containing protein	251	STMMW_08761.fasta
STMMW08771		930130	927	conserved hypothetical protein	605	STMMW_08771.fasta
SC0831		930549	129	Mn(2+)-response protein MntS	73	SC0831.fasta
STMMW08781		931053	2223	putative membrane protein	924	STMMW_08781.fasta
STMMW08791		933394	723	glutamine transport ATP-binding protein GlnQ	498	STMMW_08791.fasta
STMMW08801		934113	660	glutamine transport system permease protein GlnP	383	STMMW_08801.fasta
STMMW08811		934916	747	glutamine-binding periplasmic protein precursor	477	STMMW_08811.fasta
STMMW08821		936139	504	DNA protection during starvation protein	227	STMMW_08821.fasta
STMMW08831		936945	888	putative membrane protein	541	STMMW_08831.fasta
STMMW08841		938186	516	outer membrane protein x precursor	257	STMMW_08841.fasta
STMMW08861		940919	474	transcriptional regulator (iron dependant repressor family)	234	STMMW_08861.fasta
STMMW08871		941389	1113	putative membrane protein	676	STMMW_08871.fasta
STMMW08881		942545	921	putative exported protein	528	STMMW_08881.fasta
STMMW08931		949108	810	conserved hypothetical protein	456	STMMW_08931.fasta
STMMW08941		949995	2433	putative formate acetyltransferase 3	1034	STMMW_08941.fasta
STMMW08951		952433	900	putative pyruvate formate-lyase 3 activating enzyme	598	STMMW_08951.fasta
STMMW08961		953610	750	molybdopterin biosynthesis MoeB protein	494	STMMW_08961.fasta
STMMW08971		954359	1242	molybdopterin biosynthesis MoeA protein	713	STMMW_08971.fasta
STMMW08991		956749	1872	hypothetical ABC transporter ATP-binding protein	905	STMMW_08991.fasta
STMMW09001		958653	1539	putative ABC transporter periplasmic binding protein	775	STMMW_09001.fasta
STMMW09011		960252	921	hypothetical ABC transporter permease protein	608	STMMW_09011.fasta
STMMW09021		961175	912	hypothetical ABC transporter permease protein	527	STMMW_09021.fasta
STMMW09031		962177	1326	conserved hypothetical protein	702	STMMW_09031.fasta
STMMW09041		963733	384	conserved hypothetical protein	164	STMMW_09041.fasta
STMMW09131		973275	627	glutathione s-transferase family protein	496	STMMW_09131.fasta
STMMW09141		974145	1203	D-alanyl-D-alanine carboxypeptidase (penicillin-binding protein 6 precursor)	685	STMMW_09141.fasta
STMMW09151		975392	759	deoxyribose operon repressor	455	STMMW_09151.fasta
STMMW09161		976222	609	putative permease protein	397	STMMW_09161.fasta
STMMW09171		977143	1233	multidrug translocase MdfA	649	STMMW_09171.fasta
STMMW09191		979241	1212	putative membrane protein	638	STMMW_09191.fasta
STMMW09211		981357	1686	putative membrane protein	752	STMMW_09211.fasta
STMMW09221		983313	378	putative membrane protein	193	STMMW_09221.fasta
STMMW09231		983722	264	glutaredoxin 1	105	STMMW_09231.fasta
STMMW09241		984155	291	putative putative membrane protein	178	STMMW_09241.fasta
STMMW09251		984492	660	oxygen-insensitive NADPH nitroreductase	472	STMMW_09251.fasta
STMMW09261		985209	903	ribosomal protein S6 modification protein	556	STMMW_09261.fasta
STMMW09271		986208	477	conserved hypothetical protein	263	STMMW_09271.fasta
STMMW09281		987033	1113	putrescine-binding periplasmic protein precursor	585	STMMW_09281.fasta
STMMW09291		988233	1134	putrescine transport ATP-binding protein PotG	619	STMMW_09291.fasta
STMMW09301		989376	954	putrescine transport system permease protein PotH	636	STMMW_09301.fasta
STMMW09311		990326	846	putrescine transport system permease protein PotI	598	STMMW_09311.fasta
STMMW09321		991245	474	putative membrane protein	230	STMMW_09321.fasta
STMMW09341		993174	1344	possible transport protein	668	STMMW_09341.fasta
STMMW09351		994547	321	putative phosphotransferase enzyme II, B component	189	STMMW_09351.fasta
STMMW09361		994877	1488	probable sulfatase	774	STMMW_09361.fasta
STMMW09371		996583	732	arginine-binding periplasmic protein 2 precursor	386	STMMW_09371.fasta
STMMW09381		997551	669	arginine transport system permease protein ArtM	493	STMMW_09381.fasta
STMMW09391		998219	717	arginine transport system permease protein ArtQ	387	STMMW_09391.fasta
STMMW09401		998942	732	arginine-binding periplasmic protein 1 precursor	337	STMMW_09401.fasta
STMMW09421		1000649	516	probable lipoprotein	288	STMMW_09421.fasta
STMMW09431		1001292	324	conserved hypothetical protein	199	STMMW_09431.fasta
STMMW09441		1001612	831	putative N-acetylmuramoyl-L-alanine amidase	552	STMMW_09441.fasta
STMMW09451		1002439	1014	putative oxidoreductase	584	STMMW_09451.fasta
