Locus	Gene	Start	Length	Product	Allele Count	Alleles
OG1RFRS08235		1674382	396	hypothetical protein	147	OG1RF_RS08235.fasta
OG1RFRS08240		1674887	1182	Bcr/CflA family drug resistance efflux transporter	297	OG1RF_RS08240.fasta
OG1RFRS08250		1678045	102	hypothetical protein	28	OG1RF_RS08250.fasta
OG1RFRS08255		1678149	150	hypothetical protein	21	OG1RF_RS08255.fasta
OG1RFRS08275		1680232	1077	glucosamine--fructose-6-phosphate aminotransferase	228	OG1RF_RS08275.fasta
OG1RFRS08280		1681319	831	PTS mannose transporter subunit IID	157	OG1RF_RS08280.fasta
OG1RFRS08290		1682940	471	PTS sugar transporter	90	OG1RF_RS08290.fasta
OG1RFRS08295		1683422	465	PTS fructose transporter subunit IIA	88	OG1RF_RS08295.fasta
OG1RFRS08300		1683913	2772	transcription antiterminator BglG	448	OG1RF_RS08300.fasta
OG1RFRS08305		1686828	216	hypothetical protein	55	OG1RF_RS08305.fasta
OG1RFRS08325		1691894	1299	enolase	218	OG1RF_RS08325.fasta
OG1RFRS08330		1693324	756	triose-phosphate isomerase	121	OG1RF_RS08330.fasta
OG1RFRS08335		1694128	1194	phosphoglycerate kinase	222	OG1RF_RS08335.fasta
OG1RFRS08340		1695448	1002	type I glyceraldehyde-3-phosphate dehydrogenase	123	OG1RF_RS08340.fasta
OG1RFRS08345		1696489	1038	SorC family transcriptional regulator	184	OG1RF_RS08345.fasta
OG1RFRS08350		1697947	879	membrane protein	184	OG1RF_RS08350.fasta
OG1RFRS08355		1698968	570	TIGR01440 family protein	146	OG1RF_RS08355.fasta
OG1RFRS08365		1700024	816	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	224	OG1RF_RS08365.fasta
OG1RFRS08370		1701014	1770	aspartate--tRNA ligase	301	OG1RF_RS08370.fasta
OG1RFRS08375		1702801	1302	histidine--tRNA ligase	231	OG1RF_RS08375.fasta
OG1RFRS08380		1704099	249	hypothetical protein	38	OG1RF_RS08380.fasta
OG1RFRS08385		1704460	447	D-aminoacyl-tRNA deacylase	115	OG1RF_RS08385.fasta
OG1RFRS08390		1704930	2214	GTP pyrophosphokinase	319	OG1RF_RS08390.fasta
OG1RFRS08395		1707358	753	16S rRNA (uracil(1498)-N(3))-methyltransferase	159	OG1RF_RS08395.fasta
OG1RFRS08400		1708112	948	50S ribosomal protein L11 methyltransferase	208	OG1RF_RS08400.fasta
OG1RFRS08410		1709517	690	DNA-3-methyladenine glycosylase	169	OG1RF_RS08410.fasta
OG1RFRS08415		1710323	1278	recombinase RarA	279	OG1RF_RS08415.fasta
OG1RFRS08420		1711928	279	hypothetical protein	57	OG1RF_RS08420.fasta
OG1RFRS08430		1712521	474	universal stress protein UspA	74	OG1RF_RS08430.fasta
OG1RFRS08435		1713106	1188	acetate kinase	229	OG1RF_RS08435.fasta
OG1RFRS08440		1714318	1008	adenine methyltransferase	204	OG1RF_RS08440.fasta
OG1RFRS08445		1715454	354	hypothetical protein	107	OG1RF_RS08445.fasta
OG1RFRS08450		1715807	435	competence protein ComG	130	OG1RF_RS08450.fasta
OG1RFRS08465		1716966	276	competence protein ComG	66	OG1RF_RS08465.fasta
OG1RFRS08470		1717241	1047	secretion system protein F	261	OG1RF_RS08470.fasta
OG1RFRS08480		1719453	1329	amino acid permease	258	OG1RF_RS08480.fasta
OG1RFRS08485		1721071	1074	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	224	OG1RF_RS08485.fasta
OG1RFRS08490		1722269	1830	peptide ABC transporter permease	314	OG1RF_RS08490.fasta
OG1RFRS08500		1724955	702	GntR family transcriptional regulator	144	OG1RF_RS08500.fasta
OG1RFRS08505		1725787	2424	DNA translocase FtsK	377	OG1RF_RS08505.fasta
OG1RFRS08510		1728525	1212	NADH dehydrogenase	238	OG1RF_RS08510.fasta
OG1RFRS08515		1729765	906	1,4-dihydroxy-2-naphthoate octaprenyltransferase	190	OG1RF_RS08515.fasta
OG1RFRS08520		1730792	981	geranylgeranyl pyrophosphate synthase	176	OG1RF_RS08520.fasta
OG1RFRS08525		1731852	1767	amino acid ABC transporter ATP-binding protein	342	OG1RF_RS08525.fasta
OG1RFRS08530		1733615	1734	thiol reductant ABC exporter subunit CydD	314	OG1RF_RS08530.fasta
OG1RFRS08535		1735353	1014	cytochrome c oxidase assembly protein	185	OG1RF_RS08535.fasta
OG1RFRS08540		1736363	1419	cytochrome ubiquinol oxidase subunit I	262	OG1RF_RS08540.fasta
OG1RFRS08545		1738843	864	AraC family transcriptional regulator	239	OG1RF_RS08545.fasta
OG1RFRS08550		1739791	2082	DNA topoisomerase III	366	OG1RF_RS08550.fasta
OG1RFRS08555		1742003	366	DNA-binding protein	57	OG1RF_RS08555.fasta
OG1RFRS08560		1742466	570	TetR family transcriptional regulator	126	OG1RF_RS08560.fasta
OG1RFRS08565		1743168	516	hypothetical protein	169	OG1RF_RS08565.fasta
OG1RFRS08580		1745119	1125	tRNA 2-thiouridine(34) synthase MnmA	256	OG1RF_RS08580.fasta
OG1RFRS08585		1746469	345	cysteine desulfurase	47	OG1RF_RS08585.fasta
OG1RFRS08590		1746881	1146	cysteine desulfurase	268	OG1RF_RS08590.fasta
OG1RFRS08595		1748183	975	ribose-phosphate pyrophosphokinase 1	213	OG1RF_RS08595.fasta
OG1RFRS08600		1749370	750	ABC transporter ATP-binding protein	142	OG1RF_RS08600.fasta
OG1RFRS08610		1750972	927	metal ABC transporter substrate-binding protein	186	OG1RF_RS08610.fasta
OG1RFRS08615		1751953	1539	multidrug ABC transporter ATP-binding protein	334	OG1RF_RS08615.fasta
OG1RFRS08620		1753639	108	hypothetical protein	18	OG1RF_RS08620.fasta
OG1RFRS08625		1753861	1194	peptidase M20	273	OG1RF_RS08625.fasta
OG1RFRS08630		1755069	834	ABC transporter substrate-binding protein	187	OG1RF_RS08630.fasta
OG1RFRS08635		1755922	681	ABC transporter permease	194	OG1RF_RS08635.fasta
OG1RFRS08655		1759129	1491	hypothetical protein	307	OG1RF_RS08655.fasta
OG1RFRS08660		1760821	192	hypothetical protein	50	OG1RF_RS08660.fasta
OG1RFRS08665		1761100	966	hypothetical protein	236	OG1RF_RS08665.fasta
OG1RFRS08675		1762241	291	hypothetical protein	85	OG1RF_RS08675.fasta
OG1RFRS08680		1762579	1281	methicillin resistance factor FemB	229	OG1RF_RS08680.fasta
OG1RFRS08685		1764128	1809	glutamine--fructose-6-phosphate aminotransferase	324	OG1RF_RS08685.fasta
OG1RFRS08690		1766379	834	cobalt ABC transporter permease	164	OG1RF_RS08690.fasta
OG1RFRS08695		1767209	1707	heme ABC transporter ATP-binding protein	307	OG1RF_RS08695.fasta
OG1RFRS08700		1769016	552	DUF3816 family protein	133	OG1RF_RS08700.fasta
OG1RFRS08705		1769797	1356	phosphoglucosamine mutase	206	OG1RF_RS08705.fasta
OG1RFRS08715		1772305	885	TIGR00159 family protein	173	OG1RF_RS08715.fasta
OG1RFRS08720		1773386	3690	pyruvate:ferredoxin (flavodoxin) oxidoreductase	566	OG1RF_RS08720.fasta
OG1RFRS08730		1778806	1341	type I glutamate--ammonia ligase	230	OG1RF_RS08730.fasta
OG1RFRS08735		1780189	384	MerR family transcriptional regulator	68	OG1RF_RS08735.fasta
OG1RFRS08740		1780775	1242	GTPase HflX	287	OG1RF_RS08740.fasta
OG1RFRS08745		1782020	930	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	232	OG1RF_RS08745.fasta
OG1RFRS08750		1782950	747	glycerophosphoryl diester phosphodiesterase	210	OG1RF_RS08750.fasta
OG1RFRS08820		1802035	1302	hypothetical protein	307	OG1RF_RS08820.fasta
OG1RFRS08825		1803365	1971	hypothetical protein	384	OG1RF_RS08825.fasta
OG1RFRS08830		1805369	2142	glycosyl transferase family 2	361	OG1RF_RS08830.fasta
OG1RFRS08835		1807522	3144	glycosyl transferase family 2	469	OG1RF_RS08835.fasta
OG1RFRS08845		1811885	795	ABC transporter permease	136	OG1RF_RS08845.fasta
OG1RFRS08850		1812927	342	hypothetical protein	92	OG1RF_RS08850.fasta
OG1RFRS08860		1813692	726	glycosyl transferase family 2	162	OG1RF_RS08860.fasta
OG1RFRS08865		1814476	900	NAD(P)-dependent oxidoreductase	154	OG1RF_RS08865.fasta
OG1RFRS08870		1815411	1029	dTDP-glucose 4,6-dehydratase	196	OG1RF_RS08870.fasta
OG1RFRS08875		1816464	573	dTDP-4-dehydrorhamnose 3,5-epimerase	119	OG1RF_RS08875.fasta
OG1RFRS08880		1817049	867	glucose-1-phosphate thymidylyltransferase	166	OG1RF_RS08880.fasta
OG1RFRS08885		1818037	714	alpha-L-Rha alpha-1,3-L-rhamnosyltransferase	176	OG1RF_RS08885.fasta
OG1RFRS08890		1818754	828	glycosyl transferase family 2	187	OG1RF_RS08890.fasta
OG1RFRS08895		1819581	789	glycosyl transferase family 2	178	OG1RF_RS08895.fasta
OG1RFRS08900		1820491	1137	undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase	177	OG1RF_RS08900.fasta
OG1RFRS08910		1822662	765	type I methionyl aminopeptidase	153	OG1RF_RS08910.fasta
OG1RFRS08915		1823601	444	flavodoxin	68	OG1RF_RS08915.fasta
OG1RFRS08920		1824119	474	sensory protein	120	OG1RF_RS08920.fasta
OG1RFRS08925		1824750	573	TetR family transcriptional regulator	103	OG1RF_RS08925.fasta
OG1RFRS08930		1825573	1239	aminopeptidase	268	OG1RF_RS08930.fasta
OG1RFRS08940		1827668	522	tRNA-specific adenosine deaminase	126	OG1RF_RS08940.fasta
OG1RFRS08945		1828267	852	Fis family transcriptional regulator	189	OG1RF_RS08945.fasta
OG1RFRS08950		1829175	846	phenazine biosynthesis protein PhzF	228	OG1RF_RS08950.fasta
OG1RFRS08955		1830048	339	hypothetical protein	60	OG1RF_RS08955.fasta
OG1RFRS08960		1830470	705	peptidase	162	OG1RF_RS08960.fasta
OG1RFRS08965		1831373	354	hypothetical protein	109	OG1RF_RS08965.fasta
OG1RFRS08970		1831764	1005	hypothetical protein	234	OG1RF_RS08970.fasta
OG1RFRS08975		1832896	1467	PTS maltose transporter subunit IIBC	261	OG1RF_RS08975.fasta
OG1RFRS08980		1834574	381	VOC family protein	98	OG1RF_RS08980.fasta
OG1RFRS08985		1834976	483	hypothetical protein	144	OG1RF_RS08985.fasta
OG1RFRS08995		1836787	2142	alpha-1,2-mannosidase	359	OG1RF_RS08995.fasta
OG1RFRS09000		1838969	1482	DNA-binding response regulator	296	OG1RF_RS09000.fasta
OG1RFRS09005		1840462	1713	two-component sensor histidine kinase	312	OG1RF_RS09005.fasta
OG1RFRS09015		1842852	1467	ABC transporter substrate-binding protein	274	OG1RF_RS09015.fasta
OG1RFRS09020		1844342	924	ABC transporter permease	174	OG1RF_RS09020.fasta
OG1RFRS09025		1845277	939	ABC transporter permease	136	OG1RF_RS09025.fasta
OG1RFRS09035		1852942	768	MerR family transcriptional regulator	205	OG1RF_RS09035.fasta
OG1RFRS09040		1853824	1728	multidrug ABC transporter ATP-binding protein	337	OG1RF_RS09040.fasta
OG1RFRS09045		1855604	1779	multidrug ABC transporter ATP-binding protein	346	OG1RF_RS09045.fasta
OG1RFRS09050		1857436	1005	tryptophan--tRNA ligase	215	OG1RF_RS09050.fasta
OG1RFRS09160		1884841	1836	elongation factor 4	374	OG1RF_RS09160.fasta
OG1RFRS09165		1886923	1221	GNAT family acetyltransferase	221	OG1RF_RS09165.fasta
OG1RFRS09170		1888167	480	nucleoside 2-deoxyribosyltransferase	149	OG1RF_RS09170.fasta
OG1RFRS09175		1888682	2607	chaperone protein ClpB	361	OG1RF_RS09175.fasta
OG1RFRS09180		1891559	372	DoxX family membrane protein	104	OG1RF_RS09180.fasta
OG1RFRS09185		1892114	1296	adenylosuccinate lyase	236	OG1RF_RS09185.fasta
OG1RFRS09190		1893452	1116	5-(carboxyamino)imidazole ribonucleotide synthase	223	OG1RF_RS09190.fasta
OG1RFRS09195		1894594	96	hypothetical protein	12	OG1RF_RS09195.fasta
OG1RFRS09200		1894895	1305	xanthine permease	250	OG1RF_RS09200.fasta
OG1RFRS09205		1896217	582	xanthine phosphoribosyltransferase	114	OG1RF_RS09205.fasta
OG1RFRS09210		1897197	687	hydrolase	137	OG1RF_RS09210.fasta
OG1RFRS09215		1897903	642	N-acetylmuramoyl-L-alanine amidase	96	OG1RF_RS09215.fasta
OG1RFRS09220		1898644	219	hypothetical protein	47	OG1RF_RS09220.fasta
OG1RFRS09225		1898883	519	hypothetical protein	137	OG1RF_RS09225.fasta
OG1RFRS09230		1899574	960	oxidoreductase	256	OG1RF_RS09230.fasta
OG1RFRS09235		1900580	1353	asparagine--tRNA ligase	228	OG1RF_RS09235.fasta
OG1RFRS09240		1901949	1200	aspartate aminotransferase	252	OG1RF_RS09240.fasta
OG1RFRS09245		1903187	519	peptidase	111	OG1RF_RS09245.fasta
OG1RFRS09250		1903781	2790	DNA polymerase III subunit epsilon	454	OG1RF_RS09250.fasta
OG1RFRS09260		1908284	1458	amino acid permease	274	OG1RF_RS09260.fasta
OG1RFRS09265	polC	1909953	4356	PolC-type DNA polymerase III	488	OG1RF_RS09265.fasta
OG1RFRS09300		1918519	1719	proline--tRNA ligase	308	OG1RF_RS09300.fasta
OG1RFRS09305		1920309	1269	protease eep	254	OG1RF_RS09305.fasta
OG1RFRS09345		1928050	1395	Fe-S cluster assembly protein SufB	419	OG1RF_RS09345.fasta
OG1RFRS09355		1929917	1236	cysteine desulfurase	337	OG1RF_RS09355.fasta
OG1RFRS09360		1931149	1287	Fe-S cluster assembly protein SufD	293	OG1RF_RS09360.fasta
OG1RFRS09365		1932450	771	ABC transporter ATP-binding protein	199	OG1RF_RS09365.fasta
OG1RFRS09370		1933590	558	ribosome-recycling factor	108	OG1RF_RS09370.fasta
OG1RFRS09375		1934151	723	UMP kinase	106	OG1RF_RS09375.fasta
OG1RFRS09380		1935134	882	elongation factor Ts	96	OG1RF_RS09380.fasta
OG1RFRS09385		1936121	786	30S ribosomal protein S2	124	OG1RF_RS09385.fasta
OG1RFRS09390		1937090	438	acetyltransferase, GNAT family	179	OG1RF_RS09390.fasta
OG1RFRS09395		1937547	777	23S rRNA methyltransferase	192	OG1RF_RS09395.fasta
OG1RFRS09400		1938430	276	acylphosphatase	87	OG1RF_RS09400.fasta
OG1RFRS09405		1938872	933	cytochrome oxidase biogenesis protein OxaA	136	OG1RF_RS09405.fasta
OG1RFRS09415		1940069	2085	glycine--tRNA ligase subunit beta	343	OG1RF_RS09415.fasta
OG1RFRS09420		1942155	909	glycine--tRNA ligase subunit alpha	163	OG1RF_RS09420.fasta
OG1RFRS09425		1943800	789	DNA repair protein RecO	196	OG1RF_RS09425.fasta
OG1RFRS09430		1944671	903	GTPase Era	173	OG1RF_RS09430.fasta
OG1RFRS09440		1945972	480	endoribonuclease YbeY	96	OG1RF_RS09440.fasta
OG1RFRS09445		1946451	2199	HDIG domain-containing protein	342	OG1RF_RS09445.fasta
OG1RFRS09450		1948678	975	PhoH family protein	184	OG1RF_RS09450.fasta
OG1RFRS09455		1949835	450	hypothetical protein	53	OG1RF_RS09455.fasta
OG1RFRS09460		1950310	177	30S ribosomal protein S21	16	OG1RF_RS09460.fasta
OG1RFRS09465		1950652	435	transcriptional repressor	68	OG1RF_RS09465.fasta
OG1RFRS09470		1951218	831	phosphotransferase	184	OG1RF_RS09470.fasta
OG1RFRS09475		1952093	864	homoserine kinase	230	OG1RF_RS09475.fasta
OG1RFRS09480		1952953	1056	threonine synthase	250	OG1RF_RS09480.fasta
OG1RFRS09485		1954011	1293	homoserine dehydrogenase	263	OG1RF_RS09485.fasta
OG1RFRS09490		1955355	288	transcriptional regulator	66	OG1RF_RS09490.fasta
OG1RFRS09495		1955780	783	pyrroline-5-carboxylate reductase	248	OG1RF_RS09495.fasta
OG1RFRS09500		1956669	1725	phosphoglucomutase	314	OG1RF_RS09500.fasta
OG1RFRS09505		1958514	1452	GntR family transcriptional regulator	294	OG1RF_RS09505.fasta
OG1RFRS09510		1960100	1029	hypothetical protein	258	OG1RF_RS09510.fasta
OG1RFRS09515		1961125	333	PadR family transcriptional regulator	34	OG1RF_RS09515.fasta
OG1RFRS09520		1961620	978	guanosine monophosphate reductase	205	OG1RF_RS09520.fasta
OG1RFRS09525		1962739	1332	xanthine/uracil permease	294	OG1RF_RS09525.fasta
OG1RFRS09530		1964074	1386	guanine deaminase	284	OG1RF_RS09530.fasta
OG1RFRS09535		1965679	627	hypothetical protein	126	OG1RF_RS09535.fasta
OG1RFRS09540		1966346	711	histidine phosphatase family protein	171	OG1RF_RS09540.fasta
OG1RFRS09545		1967106	849	MurR/RpiR family transcriptional regulator	207	OG1RF_RS09545.fasta
OG1RFRS09550		1968042	1455	permease	269	OG1RF_RS09550.fasta
OG1RFRS09560		1970384	1110	outer surface protein	285	OG1RF_RS09560.fasta
OG1RFRS09565		1971791	495	PTS system protein, IIA component	132	OG1RF_RS09565.fasta
OG1RFRS09570		1972467	831	undecaprenyl-diphosphatase	161	OG1RF_RS09570.fasta
OG1RFRS09575		1973336	786	PTS cellbiose transporter subunit IIC	217	OG1RF_RS09575.fasta
OG1RFRS09580		1974140	624	phosphate transport regulator	156	OG1RF_RS09580.fasta
OG1RFRS09585		1974776	1035	inorganic phosphate transporter PiT	234	OG1RF_RS09585.fasta
OG1RFRS09590		1976021	252	30S ribosomal protein S20	27	OG1RF_RS09590.fasta
OG1RFRS09595		1976359	537	acyl-CoA thioesterase	115	OG1RF_RS09595.fasta
OG1RFRS09600		1977085	942	2-dehydropantoate 2-reductase	229	OG1RF_RS09600.fasta
OG1RFRS09605		1978078	1029	DNA polymerase III subunit delta	250	OG1RF_RS09605.fasta
OG1RFRS13550		1982089	288	competence protein ComEA	118	OG1RF_RS13550.fasta
OG1RFRS13555		1982467	138	hypothetical protein	69	OG1RF_RS13555.fasta
OG1RFRS09630		1982829	1053	PDZ domain-containing protein	244	OG1RF_RS09630.fasta
OG1RFRS09635		1983886	492	phosphopantetheine adenylyltransferase	109	OG1RF_RS09635.fasta
OG1RFRS09640		1984379	594	methyltransferase	139	OG1RF_RS09640.fasta
OG1RFRS09650		1985372	435	hypothetical protein	128	OG1RF_RS09650.fasta
OG1RFRS09655		1985803	1125	hypothetical protein	250	OG1RF_RS09655.fasta
OG1RFRS09660		1986944	3429	pyruvate carboxylase	475	OG1RF_RS09660.fasta
OG1RFRS09665		1990405	1209	cell division protein FtsW	224	OG1RF_RS09665.fasta
OG1RFRS09670		1991617	306	hypothetical protein	54	OG1RF_RS09670.fasta
OG1RFRS09675		1992149	1770	DNA helicase RecQ	349	OG1RF_RS09675.fasta
OG1RFRS09680		1994236	1836	translational GTPase TypA	259	OG1RF_RS09680.fasta
OG1RFRS09685		1996292	783	inositol monophosphatase	207	OG1RF_RS09685.fasta
OG1RFRS09690		1997075	279	hypothetical protein	60	OG1RF_RS09690.fasta
OG1RFRS09695		1997403	1266	voltage-gated chloride channel protein	291	OG1RF_RS09695.fasta
OG1RFRS09720		2004983	324	transcriptional regulator	62	OG1RF_RS09720.fasta
OG1RFRS09725		2005388	516	hydrolase	84	OG1RF_RS09725.fasta
OG1RFRS09730		2006044	1692	arginine--tRNA ligase	279	OG1RF_RS09730.fasta
OG1RFRS09735		2008053	1047	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	210	OG1RF_RS09735.fasta
OG1RFRS09740		2009096	465	ribosomal-protein-alanine N-acetyltransferase RimI	109	OG1RF_RS09740.fasta
OG1RFRS09745		2009568	468	ribosomal-protein-alanine N-acetyltransferase RimI	121	OG1RF_RS09745.fasta
OG1RFRS09750		2010094	756	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex dimerization subunit type 1 TsaB	181	OG1RF_RS09750.fasta
OG1RFRS09755		2010929	2043	penicillin-binding protein	389	OG1RF_RS09755.fasta
OG1RFRS09760		2013180	1233	virion core protein	269	OG1RF_RS09760.fasta
OG1RFRS09765		2014516	1146	hypothetical protein	256	OG1RF_RS09765.fasta
OG1RFRS09770		2015658	810	hypothetical protein	239	OG1RF_RS09770.fasta
OG1RFRS09775		2016696	732	haloacid dehalogenase	180	OG1RF_RS09775.fasta
OG1RFRS09780		2017575	228	hypothetical protein	49	OG1RF_RS09780.fasta
OG1RFRS09785		2017890	651	hypothetical protein	190	OG1RF_RS09785.fasta
OG1RFRS09790		2019304	801	phosphatidate cytidylyltransferase	169	OG1RF_RS09790.fasta
OG1RFRS09795		2020101	816	isoprenyl transferase	187	OG1RF_RS09795.fasta
OG1RFRS09800		2021264	819	methionine ABC transporter substrate-binding protein	180	OG1RF_RS09800.fasta
OG1RFRS09810		2022776	1038	methionine ABC transporter ATP-binding protein	233	OG1RF_RS09810.fasta
OG1RFRS09815		2023974	93	hypothetical protein	10	OG1RF_RS09815.fasta
OG1RFRS09820		2024228	315	glycine cleavage system protein H	110	OG1RF_RS09820.fasta
OG1RFRS09825		2024548	360	hypothetical protein	100	OG1RF_RS09825.fasta
OG1RFRS09830		2024932	1188	cell division protein FtsW	171	OG1RF_RS09830.fasta
OG1RFRS09835		2026363	1437	hypothetical protein	307	OG1RF_RS09835.fasta
OG1RFRS09840		2027800	702	hypothetical protein	168	OG1RF_RS09840.fasta
OG1RFRS09850		2033183	1332	hypothetical protein	323	OG1RF_RS09850.fasta
OG1RFRS09855		2034627	552	Cro/Cl family transcriptional regulator	150	OG1RF_RS09855.fasta
OG1RFRS09860		2035392	708	azaleucine resistance protein AzlC	203	OG1RF_RS09860.fasta
OG1RFRS09875		2036693	237	hypothetical protein	31	OG1RF_RS09875.fasta
OG1RFRS09880		2037003	273	membrane protein	65	OG1RF_RS09880.fasta
OG1RFRS09885		2037381	630	uracil phosphoribosyltransferase	82	OG1RF_RS09885.fasta
OG1RFRS09890	glyA	2038142	1239	serine hydroxymethyltransferase	249	OG1RF_RS09890.fasta
OG1RFRS09895		2039456	1023	threonylcarbamoyl-AMP synthase	211	OG1RF_RS09895.fasta
OG1RFRS09905		2041348	1074	peptide chain release factor 1	186	OG1RF_RS09905.fasta
OG1RFRS09910		2042433	585	thymidine kinase	66	OG1RF_RS09910.fasta
OG1RFRS09915		2043243	1518	flavocytochrome c	256	OG1RF_RS09915.fasta
OG1RFRS09920		2045130	1416	Ktr system potassium uptake protein D	283	OG1RF_RS09920.fasta
OG1RFRS09925		2046582	3534	pyruvate:ferredoxin (flavodoxin) oxidoreductase	553	OG1RF_RS09925.fasta
OG1RFRS09930		2050136	1419	glutamate synthase (NADPH), homotetrameric	309	OG1RF_RS09930.fasta
OG1RFRS09940		2052442	459	flavodoxin	104	OG1RF_RS09940.fasta
OG1RFRS09945		2053142	795	hypothetical protein	220	OG1RF_RS09945.fasta
OG1RFRS09950		2053936	756	hydroxylase accessory protein YqeC	210	OG1RF_RS09950.fasta
OG1RFRS09960		2054957	588	sulfurtransferase-like selenium metabolism protein YedF	176	OG1RF_RS09960.fasta
OG1RFRS09970		2056598	1149	class V aminotransferase	269	OG1RF_RS09970.fasta
OG1RFRS09975		2057760	582	molybdenum cofactor cytidylyltransferase	180	OG1RF_RS09975.fasta
OG1RFRS09980		2058355	2574	selenium-dependent xanthine dehydrogenase	504	OG1RF_RS09980.fasta
OG1RFRS09985		2061049	1008	hypothetical protein	260	OG1RF_RS09985.fasta
OG1RFRS09990		2062053	360	molybdenum transporter	108	OG1RF_RS09990.fasta
OG1RFRS09995		2062506	1320	uracil permease	271	OG1RF_RS09995.fasta
OG1RFRS10000		2063919	381	RidA family protein	98	OG1RF_RS10000.fasta
OG1RFRS10005		2064314	945	carbamate kinase	219	OG1RF_RS10005.fasta
OG1RFRS13580		2065280	114	hypothetical protein	15	OG1RF_RS13580.fasta
OG1RFRS10010		2065499	1194	knotted carbamoyltransferase YgeW	239	OG1RF_RS10010.fasta
OG1RFRS10015		2066731	1326	selenium metabolism hydrolase	263	OG1RF_RS10015.fasta
OG1RFRS10025		2069264	1374	dihydropyrimidinase	307	OG1RF_RS10025.fasta
OG1RFRS10030		2070667	3006	putative selenate reductase subunit YgfK	510	OG1RF_RS10030.fasta
OG1RFRS10035		2073703	1335	chlorohydrolase	273	OG1RF_RS10035.fasta
OG1RFRS10040		2075441	639	hypothetical protein	166	OG1RF_RS10040.fasta
OG1RFRS10050		2076285	1353	UDP-N-acetylmuramyl peptide synthase	257	OG1RF_RS10050.fasta
OG1RFRS10060		2078556	981	inosine-uridine preferring nucleoside hydrolase	225	OG1RF_RS10060.fasta
OG1RFRS10070		2080134	972	mannose-6-phosphate isomerase	217	OG1RF_RS10070.fasta
OG1RFRS10075		2081147	1044	serine hydrolase	242	OG1RF_RS10075.fasta
OG1RFRS10080		2082320	828	glyoxalase	202	OG1RF_RS10080.fasta
OG1RFRS10085		2083352	1869	multidrug ABC transporter ATP-binding protein	335	OG1RF_RS10085.fasta
OG1RFRS10090		2085217	1728	multidrug ABC transporter ATP-binding protein	327	OG1RF_RS10090.fasta
OG1RFRS10095		2086965	678	TetR family transcriptional regulator	163	OG1RF_RS10095.fasta
OG1RFRS10100		2087790	570	guanylate kinase	117	OG1RF_RS10100.fasta
OG1RFRS10105		2088541	1446	6-phospho-beta-glucosidase	291	OG1RF_RS10105.fasta
OG1RFRS10110		2090011	1881	PTS beta-glucoside transporter subunit EIIBCA	337	OG1RF_RS10110.fasta
OG1RFRS10115		2092054	843	transcription antiterminator BglG	144	OG1RF_RS10115.fasta
OG1RFRS10120		2093198	627	FMN-dependent NADH-azoreductase	147	OG1RF_RS10120.fasta
OG1RFRS10125		2093886	1170	AI-2E family transporter	273	OG1RF_RS10125.fasta
OG1RFRS10130		2095060	381	PTS sorbitol transporter subunit IIA	93	OG1RF_RS10130.fasta
OG1RFRS10135		2095556	177	DNA-directed RNA polymerase subunit beta	29	OG1RF_RS10135.fasta
OG1RFRS10140		2095746	1302	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	219	OG1RF_RS10140.fasta
OG1RFRS10145		2097150	237	membrane protein	50	OG1RF_RS10145.fasta
OG1RFRS10150		2097575	420	ATP synthase epsilon chain	64	OG1RF_RS10150.fasta
OG1RFRS10155		2098011	1407	ATP synthase subunit beta	183	OG1RF_RS10155.fasta
OG1RFRS10160		2099499	909	ATP synthase subunit gamma	134	OG1RF_RS10160.fasta
OG1RFRS10165		2100423	1557	ATP synthase subunit alpha	222	OG1RF_RS10165.fasta
OG1RFRS10170		2102008	543	ATP synthase subunit delta	72	OG1RF_RS10170.fasta
OG1RFRS10180		2103205	222	ATP synthase F0 subunit C	14	OG1RF_RS10180.fasta
OG1RFRS10185		2103475	720	ATP synthase subunit A	103	OG1RF_RS10185.fasta
OG1RFRS10190		2104317	102	hypothetical protein	23	OG1RF_RS10190.fasta
OG1RFRS10195		2104497	465	SsrA-binding protein	104	OG1RF_RS10195.fasta
OG1RFRS10200		2104974	2370	ribonuclease R	415	OG1RF_RS10200.fasta
OG1RFRS10205		2107343	753	carboxylesterase	162	OG1RF_RS10205.fasta
OG1RFRS10210		2108125	99	hypothetical protein	10	OG1RF_RS10210.fasta
OG1RFRS10215		2108263	237	preprotein translocase subunit SecG	24	OG1RF_RS10215.fasta
OG1RFRS10225		2108932	285	hypothetical protein	79	OG1RF_RS10225.fasta
OG1RFRS10230		2109308	1806	heavy metal translocating P-type ATPase	337	OG1RF_RS10230.fasta
OG1RFRS10235		2111306	828	NAD(+) synthetase	185	OG1RF_RS10235.fasta
OG1RFRS10240		2112136	1485	nicotinate phosphoribosyltransferase	244	OG1RF_RS10240.fasta
OG1RFRS10245		2113698	411	teichoic acid glycosylation protein GtcA	83	OG1RF_RS10245.fasta
OG1RFRS10250		2114326	1548	N-acetylmuramoyl-L-alanine amidase	312	OG1RF_RS10250.fasta
