Locus	Gene	Start	Length	Product	Allele Count	Alleles
PA0551	epd	610214	1062	D-erythrose 4-phosphate dehydrogenase	199	PA0551.fasta
PA0552	pgk	611281	1164	phosphoglycerate kinase	324	PA0552.fasta
PA0553		612517	201	hypothetical protein	44	PA0553.fasta
PA0554		612877	342	hypothetical protein	83	PA0554.fasta
PA0555	fda	613338	1065	fructose-1,6-bisphosphate aldolase	198	PA0555.fasta
PA0556		614468	483	hypothetical protein	223	PA0556.fasta
PA0557		614952	657	hypothetical protein	176	PA0557.fasta
PA0558		615607	768	hypothetical protein	251	PA0558.fasta
PA0559		616371	1179	hypothetical protein	368	PA0559.fasta
PA0560		617662	489	hypothetical protein	216	PA0560.fasta
PA0563		620135	354	hypothetical protein	51	PA0563.fasta
PA0566		622023	516	hypothetical protein	184	PA0566.fasta
PA0567		622726	159	hypothetical protein	23	PA0567.fasta
PA0568		622894	459	hypothetical protein	159	PA0568.fasta
PA0569		623368	471	hypothetical protein	153	PA0569.fasta
PA0571		624189	615	hypothetical protein	265	PA0571.fasta
PA0572		624994	2772	hypothetical protein	635	PA0572.fasta
PA0575		630527	3738	hypothetical protein	746	PA0575.fasta
PA0576	rpoD	634371	1854	RNA polymerase sigma factor RpoD	385	PA0576.fasta
PA0577	dnaG	636304	1995	DNA primase	482	PA0577.fasta
PA0578		638381	450	hypothetical protein	141	PA0578.fasta
PA0579	rpsU	638900	216	30S ribosomal protein S21	21	PA0579.fasta
PA0580	gcp	639316	1026	tRNA N6-adenosine threonylcarbamoyltransferase	253	PA0580.fasta
PA0581		640420	570	glycerol-3-phosphate acyltransferase PlsY	116	PA0581.fasta
PA0584	cca	641932	1233	multifunctional tRNA nucleotidyl transferase/2'3'-cyclic phosphodiesterase/2'nucleotidase/phosphatase	344	PA0584.fasta
PA0585		643208	507	hypothetical protein	194	PA0585.fasta
PA0586		643808	1554	hypothetical protein	402	PA0586.fasta
PA0587		645358	1272	hypothetical protein	263	PA0587.fasta
PA0588		646730	1923	hypothetical protein	413	PA0588.fasta
PA0589		648931	333	thiosulfate sulfurtransferase	88	PA0589.fasta
PA0590	apaH	649307	852	bis(5'-nucleosyl)-tetraphosphatase	238	PA0590.fasta
PA0591		650158	381	protein ApaG	89	PA0591.fasta
PA0592	ksgA	650575	807	ribosomal RNA small subunit methyltransferase A	231	PA0592.fasta
PA0593	pdxA	651497	987	4-hydroxythreonine-4-phosphate dehydrogenase	320	PA0593.fasta
PA0596		656654	1017	hypothetical protein	307	PA0596.fasta
PA0597		657667	675	nucleotidyl transferase	206	PA0597.fasta
PA0598		658343	759	hypothetical protein	214	PA0598.fasta
PA0599		659102	1062	hypothetical protein	301	PA0599.fasta
PA0600		660315	2394	two-component sensor	515	PA0600.fasta
PA0601		662754	633	two-component response regulator	139	PA0601.fasta
PA0602		663515	1035	ABC transporter	219	PA0602.fasta
PA0603		664783	1110	ABC transporter ATP-binding protein	273	PA0603.fasta
PA0604		665948	1047	ABC transporter	244	PA0604.fasta
PA0605		667108	1248	ABC transporter permease	352	PA0605.fasta
PA0606		668461	831	ABC transporter permease	216	PA0606.fasta
PA0607	rpe	669415	675	ribulose-phosphate 3-epimerase	180	PA0607.fasta
PA0608		670089	819	phosphoglycolate phosphatase	192	PA0608.fasta
PA0609	trpE	670980	1479	anthranilate synthase component I	379	PA0609.fasta
PA0610	prtN	672777	315	transcriptional regulator PrtN	88	PA0610.fasta
PA0611	prtR	673191	771	HTH-type transcriptional regulator PrtR	184	PA0611.fasta
PA0612	ptrB	674419	201	repressor PtrB	46	PA0612.fasta
PA0613		674667	360	hypothetical protein	130	PA0613.fasta
PA0629		687979	630	hypothetical protein	245	PA0629.fasta
PA0630		688605	363	hypothetical protein	185	PA0630.fasta
PA0631		688964	258	hypothetical protein	110	PA0631.fasta
PA0649	trpG	703477	606	anthranilate synthase component II	250	PA0649.fasta
PA0650	trpD	704084	1050	anthranilate phosphoribosyltransferase	265	PA0650.fasta
PA0651	trpC	705130	837	indole-3-glycerol phosphate synthase	241	PA0651.fasta
PA0652	vfr	706028	645	cAMP-regulatory protein	175	PA0652.fasta
PA0653		706944	423	hypothetical protein	86	PA0653.fasta
PA0654	speD	707686	795	S-adenosylmethionine decarboxylase	161	PA0654.fasta
PA0655		708535	648	2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	127	PA0655.fasta
PA0656		709282	339	HIT family protein	86	PA0656.fasta
PA0657		709699	1482	ATPase	354	PA0657.fasta
PA0658		711220	801	short-chain dehydrogenase	198	PA0658.fasta
PA0659		712081	1077	hypothetical protein	268	PA0659.fasta
PA0660		713279	969	hypothetical protein	256	PA0660.fasta
PA0661		714264	423	hypothetical protein	100	PA0661.fasta
PA0662	argC	714977	1035	N-acetyl-gamma-glutamyl-phosphate reductase	313	PA0662.fasta
PA0663		716011	720	hypothetical protein	149	PA0663.fasta
PA0664		716731	423	hypothetical protein	89	PA0664.fasta
PA0665		717231	351	iron-sulfur cluster insertion protein ErpA	65	PA0665.fasta
PA0666		717635	1092	anhydro-N-acetylmuramic acid kinase	297	PA0666.fasta
PA0667		718729	1344	hypothetical protein	337	PA0667.fasta
PA0668	tyrZ	720357	1200	tyrosine--tRNA ligase	319	PA0668.fasta
PA0669		727608	3096	error-prone DNA polymerase	633	PA0669.fasta
PA0672	hemO	732959	597	heme oxygenase	181	PA0672.fasta
PA0673		733673	321	hypothetical protein	67	PA0673.fasta
PA0674	vreA	734159	717	hypothetical protein	146	PA0674.fasta
PA0675	vreI	734872	546	ECF sigma factor VreI	124	PA0675.fasta
PA0680		738111	375	HxcV pseudopilin	98	PA0680.fasta
PA0681		738719	450	HxcT pseudopilin	90	PA0681.fasta
PA0691		762891	603	hypothetical protein	276	PA0691.fasta
PA0692		763657	1635	hypothetical protein	455	PA0692.fasta
PA0694	exbD2	767173	420	transporter ExbD	79	PA0694.fasta
PA0697		770156	663	hypothetical protein	212	PA0697.fasta
PA0698		770847	480	hypothetical protein	146	PA0698.fasta
PA0707	toxR	780194	780	transcriptional regulator ToxR	182	PA0707.fasta
PA0709		782229	297	hypothetical protein	66	PA0709.fasta
PA0710	gloA2	782570	396	lactoylglutathione lyase	162	PA0710.fasta
PA0711		783009	507	hypothetical protein	217	PA0711.fasta
PA0713		784173	294	hypothetical protein	90	PA0713.fasta
PA0730		797925	903	(R)-3-hydroxydecanoyl-ACP:CoA transacylase	283	PA0730.fasta
PA0731		799279	738	hypothetical protein	224	PA0731.fasta
PA0732		800096	1044	hypothetical protein	293	PA0732.fasta
PA0733		801275	693	16S rRNA pseudouridine(516) synthase	237	PA0733.fasta
PA0734		801967	273	hypothetical protein	77	PA0734.fasta
PA0735		802260	816	hypothetical protein	276	PA0735.fasta
PA0736		803072	1077	hypothetical protein	282	PA0736.fasta
PA0737		804656	456	hypothetical protein	148	PA0737.fasta
PA0738		805228	246	hypothetical protein	51	PA0738.fasta
PA0740	sdsA1	806805	1977	SDS hydrolase SdsA1	500	PA0740.fasta
PA0741		808816	642	hypothetical protein	209	PA0741.fasta
PA0744		811283	1104	enoyl-CoA hydratase	310	PA0744.fasta
PA0745		812445	819	enoyl-CoA hydratase	179	PA0745.fasta
PA0746		813329	1164	acyl-CoA dehydrogenase	267	PA0746.fasta
PA0747		814504	1509	aldehyde dehydrogenase	439	PA0747.fasta
PA0749		817082	822	hypothetical protein	229	PA0749.fasta
PA0750	ung	818003	696	uracil-DNA glycosylase	149	PA0750.fasta
PA0752		819855	1518	hypothetical protein	338	PA0752.fasta
PA0753		821383	471	hypothetical protein	131	PA0753.fasta
PA0754		821902	984	hypothetical protein	180	PA0754.fasta
PA0755	opdH	822915	1284	cis-aconitate porin OpdH	328	PA0755.fasta
PA0757		825073	1383	two-component sensor	324	PA0757.fasta
PA0758		826463	837	hypothetical protein	206	PA0758.fasta
PA0759		827400	945	hypothetical protein	226	PA0759.fasta
PA0760		828617	255	hypothetical protein	40	PA0760.fasta
PA0761	nadB	829276	1617	L-aspartate oxidase	343	PA0761.fasta
PA0762	algU	831301	582	RNA polymerase sigma factor AlgU	180	PA0762.fasta
PA0764	mucB	832507	951	sigma factor AlgU regulator MucB	206	PA0764.fasta
PA0765	mucC	833454	456	positive regulator for alginate biosynthesis MucC	88	PA0765.fasta
PA0766	mucD	833949	1425	serine protease MucD	338	PA0766.fasta
PA0767	lepA	835523	1800	elongation factor 4	375	PA0767.fasta
PA0768	lepB	837328	855	signal peptidase I	209	PA0768.fasta
PA0769		838351	378	hypothetical protein	59	PA0769.fasta
PA0771	era	839407	918	GTPase Era	247	PA0771.fasta
PA0773	pdxJ	841079	747	pyridoxine 5'-phosphate synthase	240	PA0773.fasta
PA0774		841913	969	tRNA (mo5U34)-methyltransferase	246	PA0774.fasta
PA0775		842878	741	tRNA (cmo5U34)-methyltransferase	165	PA0775.fasta
PA0776		843723	573	hypothetical protein	118	PA0776.fasta
PA0777		844427	753	hypothetical protein	218	PA0777.fasta
PA0778	icp	845278	405	inhibitor of cysteine peptidase	112	PA0778.fasta
PA0779		845793	2400	ATP-dependent protease	490	PA0779.fasta
PA0780	pruR	848383	753	proline utilization regulator	173	PA0780.fasta
PA0781		849256	2064	hypothetical protein	461	PA0781.fasta
PA0782	putA	851783	3183	bifunctional proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase	625	PA0782.fasta
PA0783	putP	855277	1521	sodium/proline symporter PutP	334	PA0783.fasta
PA0784		856942	930	transcriptional regulator	279	PA0784.fasta
PA0785	azoR1	857998	639	FMN-dependent NADH-azoreductase AzoR	232	PA0785.fasta
PA0786		858646	306	transporter	96	PA0786.fasta
PA0787		859007	1164	hypothetical protein	360	PA0787.fasta
PA0788		860175	3126	hypothetical protein	632	PA0788.fasta
PA0788a		863455	210	hypothetical protein	52	PA0788a.fasta
PA0789		864095	1416	amino acid permease	290	PA0789.fasta
PA0790		865636	816	hypothetical protein	229	PA0790.fasta
PA0792	prpD	867324	1485	2-methylcitrate dehydratase	377	PA0792.fasta
PA0795	prpC	872986	1128	methylcitrate synthase	265	PA0795.fasta
PA0796	prpB	874206	897	2-methylisocitrate lyase	206	PA0796.fasta
PA0797		875113	723	transcriptional regulator	164	PA0797.fasta
PA0798	pmtA	875953	651	phospholipid methyltransferase	192	PA0798.fasta
PA0799		876617	1992	helicase	507	PA0799.fasta
PA0800		879027	534	hypothetical protein	199	PA0800.fasta
PA0801		879557	1521	hypothetical protein	447	PA0801.fasta
PA0802		881077	324	hypothetical protein	134	PA0802.fasta
PA0803		881486	441	hypothetical protein	134	PA0803.fasta
PA0804		881958	822	oxidoreductase	306	PA0804.fasta
PA0805		882989	228	hypothetical protein	26	PA0805.fasta
PA0806		883777	396	hypothetical protein	124	PA0806.fasta
PA0807	ampDh3	884799	768	protein AmpDh3	275	PA0807.fasta
PA0808		885635	474	hypothetical protein	174	PA0808.fasta
PA0810		887583	702	haloacid dehalogenase	186	PA0810.fasta
PA0811		888315	1248	major facilitator superfamily transporter	341	PA0811.fasta
PA0812		889559	1296	hypothetical protein	372	PA0812.fasta
PA0815		893041	954	transcriptional regulator	290	PA0815.fasta
PA0817		894952	426	ring-cleaving dioxygenase	212	PA0817.fasta
PA0818		895396	273	hypothetical protein	152	PA0818.fasta
PA0827		901934	879	hypothetical protein	342	PA0827.fasta
PA0828		902900	684	transcriptional regulator	270	PA0828.fasta
PA0829		903692	942	hydrolase	316	PA0829.fasta
PA0830		904768	834	hypothetical protein	255	PA0830.fasta
PA0831	oruR	905726	1020	ornithine utilization transcriptional regulator OruR	300	PA0831.fasta
PA0833		907594	714	hypothetical protein	182	PA0833.fasta
PA0834		908377	915	acyltransferase	208	PA0834.fasta
PA0835	pta	909418	2115	phosphate acetyltransferase	437	PA0835.fasta
PA0836	ackA	911595	1185	acetate kinase	278	PA0836.fasta
PA0837	slyD	913086	486	peptidyl-prolyl cis-trans isomerase SlyD	82	PA0837.fasta
PA0838		913777	483	glutathione peroxidase	120	PA0838.fasta
PA0839		914412	591	transcriptional regulator	198	PA0839.fasta
PA0840		915043	1113	oxidoreductase	337	PA0840.fasta
PA0842		917309	1221	glycosyl transferase family protein	297	PA0842.fasta
PA0843	plcR	918617	624	phospholipase C accessory protein PlcR	176	PA0843.fasta
PA0844	plcH	919258	2193	hemolytic phospholipase C	479	PA0844.fasta
PA0845		921792	2013	neutral ceramidase	509	PA0845.fasta
PA0846		924182	741	sulfate transporter CysZ	159	PA0846.fasta
PA0850		929084	420	hypothetical protein	97	PA0850.fasta
PA0851		929514	963	hypothetical protein	260	PA0851.fasta
PA0852	cbpD	930653	1170	chitin-binding protein CbpD	278	PA0852.fasta
PA0854	fumC2	932718	1395	fumarate hydratase	311	PA0854.fasta
PA0855		934241	1020	hypothetical protein	199	PA0855.fasta
PA0856		935427	549	hypothetical protein	105	PA0856.fasta
PA0857	bolA	935989	306	morphogene protein BolA	62	PA0857.fasta
PA0858		936459	939	hypothetical protein	195	PA0858.fasta
PA0860		938032	1791	ABC transporter ATP-binding protein/permease	459	PA0860.fasta
PA0862		942648	783	hypothetical protein	213	PA0862.fasta
PA0864		944724	789	transcriptional regulator	281	PA0864.fasta
PA0865	hpd	945834	1074	4-hydroxyphenylpyruvate dioxygenase	284	PA0865.fasta
PA0866	aroP2	947205	1419	aromatic amino acid transporter AroP	327	PA0866.fasta
PA0867	mliC	948776	384	lysozyme inhibitor	87	PA0867.fasta
PA0868		949280	414	peptidyl-tRNA hydrolase	94	PA0868.fasta
PA0869	pbpG	949716	933	D-alanyl-D-alanine endopeptidase	264	PA0869.fasta
PA0870	phhC	950962	1200	aromatic amino acid aminotransferase	304	PA0870.fasta
PA0871	phhB	952158	357	pterin-4-alpha-carbinolamine dehydratase	90	PA0871.fasta
PA0872	phhA	952619	789	phenylalanine 4-monooxygenase	184	PA0872.fasta
PA0873	phhR	953691	1560	transcriptional regulator PhhR	350	PA0873.fasta
PA0874		955456	267	hypothetical protein	69	PA0874.fasta
PA0875		955991	2196	hypothetical protein	453	PA0875.fasta
PA0876		958406	945	transcriptional regulator	226	PA0876.fasta
PA0877		959484	897	transcriptional regulator	242	PA0877.fasta
PA0879		961370	1161	acyl-CoA dehydrogenase	259	PA0879.fasta
PA0880		962545	381	ring-cleaving dioxygenase	139	PA0880.fasta
PA0881		962964	1353	hypothetical protein	393	PA0881.fasta
PA0882		964372	1203	hypothetical protein	300	PA0882.fasta
PA0883		965585	828	acyl-CoA lyase subunit beta	244	PA0883.fasta
PA0884		966526	996	C4-dicarboxylate-binding protein	249	PA0884.fasta
PA0885		967570	639	C4-dicarboxylate transporter	192	PA0885.fasta
PA0887	acsA	969670	1956	acetyl-CoA synthetase	380	PA0887.fasta
PA0888	aotJ	972166	780	arginine/ornithine ABC transporter substrate-binding protein AotJ	192	PA0888.fasta
PA0889	aotQ	973064	690	arginine/ornithine ABC transporter permease AotQ	168	PA0889.fasta
PA0890	aotM	973770	699	arginine/ornithine ABC transporter permease AotM	199	PA0890.fasta
PA0891		974482	1113	hypothetical protein	312	PA0891.fasta
PA0892	aotP	975613	765	arginine/ornithine ABC transporter ATP-binding protein AotP	195	PA0892.fasta
PA0893	argR	976410	990	transcriptional regulator ArgR	239	PA0893.fasta
PA0895	aruC	977910	1221	acetylornithine aminotransferase	322	PA0895.fasta
PA0896	aruF	979329	1017	arginine N-succinyltransferase subunit alpha	250	PA0896.fasta
PA0898	aruD	981422	1467	N-succinylglutamate 5-semialdehyde dehydrogenase	362	PA0898.fasta
PA0899	aruB	982885	1347	N-succinylarginine dihydrolase	328	PA0899.fasta
PA0900		984245	291	hypothetical protein	54	PA0900.fasta
PA0901	aruE	984549	999	succinylglutamate desuccinylase	260	PA0901.fasta
PA0902		985692	1005	hypothetical protein	308	PA0902.fasta
PA0903	alaS	986818	2625	alanine--tRNA ligase	501	PA0903.fasta
PA0905	rsmA	991013	186	carbon storage regulator	52	PA0905.fasta
PA0906		991830	714	transcriptional regulator	164	PA0906.fasta
PA0907		992714	531	hypothetical protein	169	PA0907.fasta
PA0908		993409	375	hypothetical protein	109	PA0908.fasta
PA0913	mgtE	996038	1449	Mg transporter MgtE	332	PA0913.fasta
PA0915		997921	462	hypothetical protein	149	PA0915.fasta
PA0917	kup	1000013	1905	potassium transport system protein kup	406	PA0917.fasta
PA0918		1001972	549	cytochrome b561	137	PA0918.fasta
PA0919		1002681	1284	hypothetical protein	320	PA0919.fasta
PA0920		1003966	2646	hypothetical protein	568	PA0920.fasta
PA0921		1006860	360	hypothetical protein	98	PA0921.fasta
PA0922		1007234	315	hypothetical protein	69	PA0922.fasta
PA0923	dinB	1007950	1050	DNA polymerase IV	308	PA0923.fasta
PA0924		1009006	1929	hypothetical protein	444	PA0924.fasta
PA0925		1011047	408	hypothetical protein	119	PA0925.fasta
PA0926		1011522	426	hypothetical protein	114	PA0926.fasta
PA0927	ldhA	1011983	990	D-lactate dehydrogenase	337	PA0927.fasta
PA0928	gacS	1012975	2778	sensor/response regulator hybrid protein	630	PA0928.fasta
PA0929		1015938	720	two-component response regulator	192	PA0929.fasta
PA0930		1016657	1338	two-component sensor	331	PA0930.fasta
PA0932	cysM	1020708	900	cysteine synthase B	211	PA0932.fasta
PA0933	ygcA	1021616	1353	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	290	PA0933.fasta
PA0934	relA	1023053	2244	GTP pyrophosphokinase	442	PA0934.fasta
PA0935		1025401	831	nucleoside triphosphate pyrophosphohydrolase	227	PA0935.fasta
PA0936	lpxO2	1026274	939	lipopolysaccharide biosynthetic protein LpxO	196	PA0936.fasta
PA0937		1027445	540	hypothetical protein	100	PA0937.fasta
PA0938		1028172	1329	hypothetical protein	345	PA0938.fasta
PA0939		1029825	327	hypothetical protein	97	PA0939.fasta
PA0940		1030157	255	hypothetical protein	48	PA0940.fasta
PA0941		1030423	234	hypothetical protein	75	PA0941.fasta
PA0942		1030772	561	transcriptional regulator	130	PA0942.fasta
PA0943		1031386	717	hypothetical protein	114	PA0943.fasta
PA0945	purM	1032763	1062	phosphoribosylformylglycinamidine cyclo-ligase	194	PA0945.fasta
PA0946		1034038	1038	hypothetical protein	291	PA0946.fasta
PA0947		1035277	705	DNA replication initiation factor	128	PA0947.fasta
PA0948		1036158	420	hypothetical protein	124	PA0948.fasta
PA0949	wrbA	1036579	597	NAD(P)H dehydrogenase	158	PA0949.fasta
PA0950		1037172	354	arsenate reductase	86	PA0950.fasta
PA0951		1037650	1236	hypothetical protein	268	PA0951.fasta
PA0951a		1039044	186	hypothetical protein	48	PA0951a.fasta
PA0952		1039240	384	hypothetical protein	86	PA0952.fasta
PA0953		1039968	465	thioredoxin	93	PA0953.fasta
PA0954		1040432	276	acylphosphatase	72	PA0954.fasta
PA0955		1040724	957	hypothetical protein	219	PA0955.fasta
PA0956	proS	1041689	1716	proline--tRNA ligase	324	PA0956.fasta
PA0957		1043512	408	hypothetical protein	101	PA0957.fasta
PA0959		1045832	630	hypothetical protein	189	PA0959.fasta
PA0960		1046462	210	hypothetical protein	60	PA0960.fasta
PA0961		1046720	615	cold-shock protein	143	PA0961.fasta
PA0962		1047549	471	DNA-binding stress protein	99	PA0962.fasta
PA0963	aspS	1048459	1776	aspartate--tRNA ligase	380	PA0963.fasta
PA0964	pmpR	1050301	747	transcriptional regulator PmpR	199	PA0964.fasta
PA0966	ruvA	1051673	606	Holliday junction ATP-dependent DNA helicase RuvA	117	PA0966.fasta
PA0967	ruvB	1052289	1059	Holliday junction ATP-dependent DNA helicase RuvB	214	PA0967.fasta
PA0968		1053400	447	hypothetical protein	65	PA0968.fasta
PA0969	tolQ	1053848	696	translocation protein TolQ	167	PA0969.fasta
PA0970	tolR	1054566	441	translocation protein TolR	62	PA0970.fasta
PA0972	tolB	1056049	1299	translocation protein TolB	187	PA0972.fasta
PA0973	oprL	1057400	507	peptidoglycan associated lipoprotein OprL	82	PA0973.fasta
PA0974		1057916	825	hypothetical protein	171	PA0974.fasta
PA0975		1058812	795	radical activating enzyme	147	PA0975.fasta
PA0976		1059622	675	7-cyano-7-deazaguanine synthase	147	PA0976.fasta
PA0998	pqsC	1080853	1047	hypothetical protein	243	PA0998.fasta
PA0999	pqsD	1081942	1014	3-oxoacyl-ACP synthase	239	PA0999.fasta
