GCF name	GCF_001999065	GCF_002214105	GCF_016775745	GCF_018735785	GCF_002214005	GCF_014843335	GCF_003999665	GCF_003390475	GCF_014304775	GCF_001483405	GCF_002213965	GCF_001483425	GCF_018968745	GCF_010442835	GCF_002043045	GCF_001027125	GCF_018336735	GCF_013122235	GCF_002848485	GCF_004771195	GCF_000307065	GCF_002105635	GCF_009730635	GCF_000513595	GCF_000306985	GCF_900231485	GCF_000568475	GCF_013177375	GCF_018336775	GCF_018336655	GCF_002213785	GCF_001047715	GCF_000306905	GCF_900637785	GCF_000307005	GCF_001596775	GCF_001454925	GCF_013177415	GCF_001027065	GCF_000307045	GCF_002213985	GCF_001551855	GCF_000026705	GCF_015583955	GCF_001548635	GCF_002848505	GCF_001454865	GCF_001005985	GCF_008807975	GCF_001188655	GCF_900637775	GCF_018966805	GCF_001998985	GCF_018336755	GCF_002213565	GCF_008807875	GCF_002213585	GCF_003043895	GCF_001952755	GCF_001027085	GCF_008807935	GCF_014983945	GCF_002213765	GCF_018336695	GCF_004101665	GCF_003031955	GCF_002843525	GCF_900275645	GCF_000438645	GCF_003144075	GCF_000258905	GCF_014304695	GCF_018336715	GCF_006364035	GCF_000168595	GCF_002285835	GCF_001889645	GCF_009648595	GCF_002213885	GCF_003812545	GCF_018604305	GCF_018604265	GCF_002831485	GCF_001454845	GCF_004763665	GCF_002213645	GCF_018336675	GCF_003433415	GCF_002116675	GCF_003409075	GCF_001454885	GCF_000195395	GCF_000438725	GCF_018336635	GCF_016802645	GCF_000577745	GCF_001999105	GCF_001999025	GCF_009664755	GCF_000746625	GCF_014843315	GCF_016728025	GCF_000513635	GCF_002214085	GCF_000582845	GCF_002214065	GCF_016775765	GCF_001998945	GCF_002213685	GCF_013389395	GCF_905219375	GCF_000950775	GCF_001548585	GCF_016767835	GCF_002213545	GCF_009648655	GCF_900187225	GCF_018604205	GCF_003032055	GCF_016757715	GCF_002105675	GCF_000438745	GCF_905219385	GCF_002213945	GCF_000307615	GCF_003900515	GCF_001513695	GCF_003030405	GCF_009866905	GCF_002213865	GCF_014987905	GCF_002213805	GCF_009648695	GCF_002214125	GCF_004771175	GCF_002213505	GCF_002557815	GCF_004142705	GCF_018966765	GCF_001188045	GCF_001999005	GCF_008807955	GCF_003031935	GCF_002101275	GCF_001913195	GCF_001999165	GCF_014843295	GCF_016775725	GCF_001999085	GCF_018604325	GCF_002220325	GCF_002105615	GCF_002105715	GCF_009648635	GCF_000513675	GCF_002105655	GCF_002213845	GCF_000613085	GCF_000513695	GCF_001889585	GCF_000022925	GCF_000513615	GCF_000195435	GCF_002214145	GCF_000438625	GCF_000209755	GCF_014304675	GCF_000568935	GCF_000808055	GCF_000168635	GCF_019332005	GCF_000318055	GCF_001999145	GCF_001027245	GCF_900231475	GCF_002848425	GCF_009664735	GCF_000093125	GCF_000307085	GCF_001027165	GCF_018336795	GCF_002213605	GCF_003722375	GCF_018735945	GCF_000438685	GCF_000438705	GCF_002213705	GCF_015689035	GCF_001644625	GCF_001998915	GCF_001027205	GCF_018310555	GCF_018106265	GCF_014983645	GCF_002285655	GCF_002848465	GCF_013177395	GCF_014334275	GCF_002105695	GCF_008807915	GCF_018736025	GCF_000681515	GCF_002214045	GCF_000021185	GCF_014843275	GCF_009866885	GCF_000197755	GCF_000513655	GCF_001952795	GCF_009664775	GCF_000168575	GCF_002213745	GCF_002208215	GCF_009730615	GCF_000438585	GCF_018604185	GCF_002557735	GCF_008807895	GCF_000438665	GCF_000168695	GCF_018604285	GCF_013137935	GCF_000218305	GCF_003032075	GCF_001999125	GCF_003030165	GCF_002025165	GCF_000438605	GCF_000800335	GCF_014983505	GCF_002213905	GCF_003031975	GCF_002969195	GCF_002213825	GCF_006364655	GCF_018604245	GCF_001908335	GCF_001483445	GCF_002213665	GCF_001188025	GCF_000008285	GCF_000196035	GCF_018604225	GCF_009648675	GCF_009648615	GCF_002213925	GCF_018672415	GCF_000600015	GCF_001999045	GCF_000210815	GCF_002213625	GCF_003812565	GCF_003031915	GCF_001952735	GCF_010443035	GCF_002213725	GCF_004768685	GCF_003031895	GCF_902385845	GCF_001952775	GCF_001005925	B33116
GCF_900275645	98	1160	82	971	71	1165	1687	1090	1686	1686	1002	1684	1668	1686	1167	1688	1686	1019	1686	1680	1664	1685	1688	1691	1683	1064	1686	1075	1090	1686	1686	1036	1201	1686	1685	1686	1091	1075	1686	1686	69	1686	1074	1691	1172	1686	1665	1686	1663	1665	1688	1662	1030	1091	1691	1666	1691	1686	1691	1686	1171	1691	1686	1686	1074	1680	1686	0	1684	1686	1068	1687	71	475	1686	1174	1088	1037	71	1680	1691	1684	1686	73	1686	1691	1691	479	1680	34	1665	1095	1075	1691	1167	1686	1169	1691	1686	1691	1681	1690	1691	1160	1686	70	67	1171	1691	1685	1069	1072	1171	1173	1691	1036	1686	1684	1092	1685	1683	1075	1069	71	76	1686	1691	1090	1094	1684	1691	1686	1166	1686	1179	1002	1686	1172	1070	1154	1681	972	1680	1151	1691	1074	1686	1683	1685	1686	1173	1688	1682	1037	1691	1684	1684	1691	1691	1091	1691	78	1098	1686	1159	1665	1686	78	1068	1681	1685	39	1178	1686	1688	1686	1687	1691	1064	1160	1686	1691	0	1684	1178	1075	1691	1666	1685	1686	1686	1686	97	1072	1178	1686	1076	1072	1688	1663	66	1069	1691	1665	1171	1687	1173	1691	1691	1686	1686	1686	1182	1688	1172	1069	1686	1685	71	1686	1680	1072	1665	1686	1685	1686	1093	1687	77	1093	1691	1687	1686	1686	1091	1686	1171	1691	1691	1069	73	1687	1686	1037	1036	71	1685	39	1097	1686	1691	1661	1087	1691	1665	1691	1688	1090	1160	1691	1166	476
GCF_000438645	1684	1680	1684	1683	1684	1679	1256	1685	1261	1250	1682	1259	1683	1265	1679	1239	1262	1682	1282	1321	1682	1278	1295	1221	1270	1684	1266	1683	1685	1348	1283	1684	1678	1265	1285	1259	1685	1683	1244	1268	1684	1260	1684	1219	1680	1282	1682	1268	1683	1682	1289	1684	1681	1685	1222	1681	1221	1284	1222	1260	1680	1220	1282	1258	1683	1337	1283	1684	0	1260	1683	1261	1684	1682	1258	1680	1685	1684	1684	1282	1219	1255	1283	1684	1276	1218	1217	1682	1474	1684	1682	1685	1683	1219	1679	1344	1680	1220	1348	1220	1687	1277	1221	1680	1264	1684	1685	1679	1219	1282	1683	1684	1680	1682	1220	1684	1261	1256	1685	1221	1323	1683	1683	1684	1684	1257	1217	1685	1685	66	1217	1271	1680	1258	1680	1682	1283	1681	1683	1682	1324	1683	1322	1680	1220	1683	1264	1269	1243	1349	1682	1255	1326	1684	1218	1260	66	1218	1220	1685	1219	1684	1683	1258	1680	1682	1260	1684	1683	1326	1223	1684	1680	1262	1290	1282	1257	1221	1684	1680	1262	1222	1684	1258	1681	1683	1221	1683	1280	1267	1262	1284	1684	1683	1680	1281	1683	1683	1264	1683	1684	1683	1222	1682	1681	1281	1681	1221	1218	1288	1280	1282	1680	1294	1681	1683	1281	1271	1684	1261	1321	1683	1682	1281	1279	1349	1685	1259	1685	1685	1218	1290	1281	1271	1685	1348	1680	1225	1218	1683	1684	1278	1344	1684	1684	1684	1221	1684	1685	1283	1221	1682	1685	1220	1682	1221	1251	1685	1680	1221	1680	1682
GCF_003144075	1686	1683	1686	1685	1686	1682	1299	1688	50	1299	1687	1286	1683	72	1682	1254	41	1685	1290	1318	1682	1305	1304	1293	1277	1686	110	1686	1688	1361	1286	1687	1682	105	1288	2	1688	1686	1293	116	1686	7	1686	1291	1683	1286	1682	1270	1682	1678	173	1683	1683	1688	1294	1682	1293	1295	1294	92	1683	1289	1285	86	1686	1332	1290	1686	1260	0	1685	61	1686	1683	1300	1683	1688	1687	1686	1285	1290	1284	1295	1686	132	1290	1288	1683	1465	1686	1682	1688	1686	1290	1682	1358	1683	1294	1363	1288	1689	1280	1293	1683	106	1686	1686	1682	1290	1277	1686	1686	1683	1685	1290	1687	95	1285	1688	1271	1341	1686	1686	1686	1686	86	1288	1688	1688	1258	1288	1274	1683	95	1684	1687	1290	1684	1685	1685	1355	1685	1319	1683	1290	1686	105	1280	1273	1361	1685	1299	1337	1687	1290	1287	1258	1289	1295	1688	1289	1686	1685	95	1683	1678	63	1686	1686	1355	1273	1686	1683	94	1300	1286	1300	1293	1686	1683	41	1294	1686	1288	1684	1686	1293	1682	1274	1273	71	1285	1686	1686	1683	1288	1686	1686	1265	1682	1686	1686	1294	1678	1684	1287	1684	1293	1290	1286	1290	1285	1683	1303	1684	1686	1296	1288	1686	67	1317	1686	1678	1285	1301	1361	1688	1297	1686	1688	1290	1251	1286	1274	1688	1360	1683	1290	1290	1686	1686	1284	1357	1687	1687	1686	1269	1686	1688	1285	1291	1683	1688	1291	1678	1293	1267	1688	1683	1293	1683	1683
GCF_000258905	1075	1163	1073	708	1070	1183	1687	1145	1685	1686	962	1683	1667	1685	1185	1687	1685	1089	1685	1679	1661	1684	1687	1690	1682	134	1685	1103	1144	1685	1685	1088	1209	1685	1684	1685	1149	1105	1684	1685	1070	1685	149	1690	1169	1685	1662	1685	1659	1664	1686	1663	941	1146	1690	1663	1690	1685	1690	1685	1185	1690	1685	1685	1110	1679	1685	1068	1683	1685	0	1686	1069	1082	1686	1170	1144	1086	1067	1679	1690	1683	1685	1072	1685	1690	1690	1081	1677	1069	1662	1150	1106	1690	1186	1686	1171	1690	1685	1690	1679	1689	1690	1162	1685	1070	1076	1188	1690	1684	1107	140	1168	1188	1690	1091	1685	1683	1148	1684	1682	1108	1107	1067	1071	1685	1690	1148	1149	1683	1690	1685	1167	1685	1192	962	1685	1182	140	1209	1680	711	1679	1174	1690	1112	1685	1682	1684	1685	1187	1688	1682	1089	1690	1683	1683	1690	1689	1147	1690	1075	1120	1685	1160	1664	1685	1071	1106	1680	1684	1067	1177	1685	1687	1685	1687	1690	137	1159	1685	1690	1068	1683	1188	1107	1690	1663	1684	1685	1685	1685	1073	1108	1175	1685	1107	1109	1687	1659	1071	1107	1690	1664	1184	1686	1184	1690	1690	1685	1685	1685	1178	1687	1181	1106	1685	1684	1069	1685	1679	1109	1664	1685	1684	1686	1146	1687	1074	1147	1690	1686	1685	1685	1146	1685	1168	1690	1690	1107	1071	1686	1686	1086	1088	1067	1683	1067	1153	1685	1690	1660	1145	1690	1664	1690	1687	1145	1162	1690	1167	1082
GCF_014304695	1687	1684	1687	1686	1687	1683	1298	1689	48	1302	1688	1286	1684	52	1683	1257	52	1686	1292	1323	1683	1308	1311	1295	1283	1687	106	1687	1689	1363	1288	1688	1683	101	1290	59	1689	1687	1297	112	1687	58	1687	1293	1684	1288	1683	1275	1683	1679	167	1684	1684	1689	1296	1683	1295	1297	1296	86	1684	1291	1287	80	1687	1336	1292	1687	1261	61	1686	0	1687	1684	1299	1684	1689	1688	1687	1291	1292	1284	1297	1687	125	1292	1290	1684	1468	1687	1683	1689	1687	1292	1683	1356	1684	1295	1365	1290	1689	1285	1295	1684	102	1687	1688	1683	1292	1278	1687	1687	1684	1686	1292	1688	91	1285	1689	1276	1346	1687	1687	1687	1687	81	1290	1689	1689	1258	1290	1279	1684	88	1685	1688	1292	1685	1686	1686	1356	1686	1324	1684	1292	1687	101	1286	1274	1363	1686	1298	1339	1688	1292	1287	1258	1291	1297	1689	1291	1687	1687	88	1684	1679	59	1687	1687	1357	1278	1687	1684	88	1307	1288	1299	1295	1687	1684	52	1296	1687	1288	1684	1687	1295	1683	1275	1278	63	1287	1687	1687	1684	1290	1687	1687	1270	1683	1687	1687	1296	1679	1685	1290	1685	1295	1292	1288	1292	1287	1684	1309	1685	1687	1298	1293	1687	61	1322	1687	1679	1287	1304	1359	1689	1296	1687	1689	1292	1254	1288	1279	1689	1362	1684	1292	1292	1687	1687	1287	1355	1688	1688	1687	1272	1687	1689	1287	1293	1684	1689	1293	1679	1295	1270	1689	1684	1295	1684	1684
GCF_018336715	114	1165	96	976	45	1169	1687	1095	1686	1686	1012	1684	1668	1686	1171	1688	1686	1024	1686	1680	1664	1685	1688	1691	1683	1065	1686	1075	1095	1686	1686	1045	1212	1686	1685	1686	1096	1075	1686	1686	43	1686	1075	1691	1176	1686	1665	1686	1663	1665	1688	1662	1038	1096	1691	1666	1691	1686	1691	1686	1173	1691	1686	1686	1074	1680	1686	71	1684	1686	1069	1687	0	482	1686	1178	1093	1046	87	1680	1691	1684	1686	46	1686	1691	1691	484	1680	78	1665	1100	1075	1691	1171	1686	1174	1691	1686	1691	1681	1690	1691	1165	1686	44	83	1174	1691	1685	1069	1073	1175	1174	1691	1044	1686	1684	1097	1684	1683	1075	1069	87	49	1686	1691	1095	1099	1684	1691	1686	1171	1686	1180	1012	1686	1172	1071	1159	1681	977	1680	1158	1691	1074	1686	1683	1685	1686	1174	1688	1682	1046	1691	1684	1684	1691	1691	1096	1691	53	1098	1686	1164	1665	1686	50	1068	1681	1684	83	1183	1686	1688	1686	1687	1691	1065	1165	1686	1691	71	1684	1177	1075	1691	1665	1685	1686	1686	1686	113	1072	1182	1686	1076	1072	1688	1663	81	1069	1691	1665	1170	1687	1172	1691	1691	1686	1686	1686	1186	1688	1172	1069	1686	1685	45	1686	1680	1072	1665	1686	1685	1686	1098	1687	93	1098	1691	1687	1686	1686	1096	1686	1176	1691	1691	1069	89	1687	1686	1046	1045	87	1685	83	1102	1686	1691	1661	1092	1691	1665	1691	1688	1095	1165	1691	1171	483
GCF_006364035	496	1180	489	1020	484	1155	1685	1115	1683	1684	1033	1682	1667	1683	1158	1686	1683	1080	1683	1677	1664	1683	1685	1690	1680	1076	1683	1088	1113	1683	1683	1060	1217	1683	1682	1683	1116	1087	1684	1683	484	1683	1090	1690	1187	1683	1665	1684	1662	1666	1685	1662	1039	1114	1690	1666	1690	1683	1690	1683	1177	1690	1683	1683	1086	1677	1683	475	1682	1683	1082	1684	482	0	1684	1195	1111	1061	483	1680	1690	1682	1683	482	1683	1690	1690	68	1678	478	1665	1117	1089	1690	1159	1683	1186	1690	1683	1690	1681	1688	1690	1179	1683	485	482	1161	1690	1683	1083	1081	1193	1183	1690	1060	1683	1682	1114	1682	1681	1088	1083	483	487	1683	1690	1116	1116	1682	1690	1684	1189	1683	1190	1033	1683	1189	1079	1182	1678	1020	1677	1161	1690	1089	1683	1680	1682	1683	1185	1686	1679	1060	1690	1682	1682	1690	1690	1115	1690	489	1110	1683	1177	1665	1683	486	1079	1678	1682	483	1196	1683	1685	1683	1685	1690	1078	1178	1683	1690	475	1682	1194	1088	1690	1666	1683	1684	1683	1683	503	1086	1199	1683	1089	1083	1686	1662	484	1083	1690	1665	1188	1684	1186	1690	1690	1683	1683	1683	1201	1685	1190	1083	1683	1682	487	1682	1677	1085	1665	1683	1683	1683	1117	1685	490	1116	1690	1684	1683	1684	1116	1683	1190	1690	1690	1083	484	1684	1683	1061	1060	483	1683	483	1119	1683	1690	1664	1111	1690	1665	1690	1685	1115	1179	1690	1189	2
GCF_000168595	1686	1684	1686	1685	1686	1682	80	1688	1297	1268	1689	1274	1688	1303	1682	1257	1297	1685	1258	1312	1686	1276	1284	1269	1267	1686	1305	1688	1688	1338	1262	1687	1684	1304	1262	1300	1688	1688	1302	1305	1686	1300	1686	1271	1684	1260	1686	1221	1686	1684	1326	1686	1684	1688	1270	1683	1269	1258	1269	1299	1684	1271	1260	1298	1688	1321	1258	1686	1258	1300	1686	1299	1686	1684	0	1684	1688	1687	1686	1273	1272	1269	1260	1686	1307	1269	1271	1684	1460	1686	1686	1688	1688	1272	1682	1359	1684	1267	1340	1266	1691	1284	1269	1684	1304	1686	1687	1682	1267	1274	1688	1686	1684	1686	1268	1687	1304	1270	1688	1258	1330	1688	1688	1686	1686	1299	1271	1688	1688	1256	1270	1221	1684	1295	1682	1689	1260	1685	1685	1685	1342	1685	1311	1684	1268	1687	1304	1271	1231	1337	1686	79	1329	1687	1269	1274	1256	1272	1273	1688	1270	1686	1687	1295	1684	1684	1299	1686	1688	1345	1258	1686	1683	1302	1280	1260	83	1269	1686	1684	1297	1270	1686	1270	1685	1688	1269	1688	1272	1220	1297	1257	1685	1688	1684	1256	1688	1688	1255	1686	1686	1688	1269	1684	1685	1260	1685	1269	1270	1262	1259	1260	1684	1283	1685	1688	1261	1283	1686	1299	1310	1688	1684	1260	1276	1359	1687	76	1686	1688	1269	1293	1258	1221	1688	1337	1684	1273	1269	1688	1686	1256	1361	1687	1687	1686	1278	1686	1688	1259	1269	1684	1688	1267	1684	1269	1266	1688	1684	1269	1684	1684
GCF_002285835	1187	133	1183	1188	1180	1159	1685	1201	1683	1684	1187	1680	1666	1683	1160	1685	1683	1202	1683	1676	1662	1682	1685	1688	1680	1159	1683	1198	1202	1682	1683	1181	1148	1683	1684	1683	1202	1199	1681	1683	1182	1683	1171	1688	158	1683	1662	1683	1660	1664	1685	1661	1196	1204	1688	1661	1688	1683	1688	1683	1082	1688	1683	1683	1198	1677	1683	1174	1680	1683	1170	1684	1178	1195	1684	0	1199	1182	1176	1677	1688	1680	1683	1182	1683	1688	1688	1197	1681	1177	1662	1207	1200	1688	1161	1682	169	1688	1682	1688	1680	1687	1688	132	1683	1183	1183	1120	1688	1682	1195	1161	44	1096	1688	1186	1683	1680	1203	1682	1679	1200	1195	1176	1183	1683	1688	1204	1203	1680	1688	1683	135	1683	1105	1187	1683	1165	1163	1117	1678	1191	1676	1152	1688	1203	1683	1680	1682	1682	1096	1686	1678	1181	1688	1680	1680	1688	1687	1201	1688	1181	1217	1683	127	1664	1683	1180	1198	1679	1682	1174	109	1683	1685	1683	1685	1688	1160	124	1683	1688	1174	1680	1168	1200	1688	1662	1682	1683	1683	1683	1179	1200	23	1683	1201	1199	1685	1660	1179	1195	1688	1664	1164	1684	1165	1688	1688	1682	1683	1683	48	1685	1166	1196	1683	1682	1181	1683	1676	1196	1664	1683	1682	1682	1203	1685	1183	1207	1688	1684	1683	1683	1201	1682	141	1688	1688	1195	1177	1684	1682	1182	1181	1176	1679	1174	1206	1682	1688	1662	1202	1688	1663	1688	1685	1201	132	1688	135	1194
GCF_001889645	1104	1187	1093	1127	1093	1195	1689	32	1688	1689	1111	1685	1668	1688	1199	1690	1688	1103	1687	1681	1667	1687	1688	1692	1685	1135	1688	1126	42	1687	1687	1064	1209	1688	1686	1688	44	1129	1688	1688	1094	1688	1142	1692	1194	1687	1667	1687	1663	1669	1690	1665	1119	44	1692	1667	1692	1687	1692	1688	1217	1692	1687	1688	1126	1682	1687	1088	1685	1688	1144	1689	1093	1111	1688	1199	0	1064	1090	1683	1692	1685	1687	1098	1688	1692	1692	1114	1682	1091	1667	51	1126	1692	1200	1687	1194	1692	1687	1692	1682	1691	1692	1186	1688	1094	1096	1198	1692	1687	1123	1139	1195	1185	1692	1065	1688	1685	63	1686	1684	1130	1123	1090	1099	1688	1692	37	53	1685	1692	1687	1193	1688	1190	1111	1687	1195	1140	1203	1683	1129	1681	1178	1692	1129	1688	1685	1687	1687	1184	1690	1682	1064	1692	1685	1685	1692	1692	36	1692	1096	1142	1688	1187	1669	1688	1091	1124	1683	1686	1091	1205	1688	1688	1687	1689	1692	1137	1187	1688	1692	1088	1685	1200	1129	1692	1666	1687	1687	1688	1687	1096	1127	1199	1687	1128	1125	1690	1663	1095	1123	1692	1669	1194	1688	1199	1692	1692	1687	1687	1687	1206	1688	1196	1125	1687	1686	1094	1688	1681	1125	1669	1687	1687	1687	54	1689	1093	51	1692	1689	1687	1687	36	1687	1191	1692	1692	1123	1088	1688	1687	1064	1064	1090	1686	1091	60	1687	1692	1664	40	1692	1669	1692	1689	31	1186	1692	1193	1112
GCF_009648595	1052	1171	1045	1107	1051	1180	1688	1065	1687	1688	1035	1684	1666	1687	1180	1689	1687	961	1686	1680	1664	1686	1688	1691	1684	1074	1687	1034	1068	1686	1686	7	1216	1687	1685	1687	1069	1037	1686	1687	1049	1687	1085	1691	1176	1686	1664	1686	1660	1666	1689	1663	1053	1069	1691	1666	1691	1686	1691	1687	1182	1691	1686	1687	1040	1681	1686	1037	1684	1687	1086	1688	1046	1061	1687	1182	1064	0	1041	1681	1691	1684	1686	1055	1687	1691	1691	1060	1679	1042	1664	1073	1038	1691	1181	1686	1174	1691	1686	1691	1680	1690	1691	1170	1687	1050	1047	1181	1691	1686	1034	1081	1180	1177	1691	33	1687	1684	1068	1685	1683	1041	1034	1041	1055	1687	1691	1070	1069	1684	1691	1686	1176	1687	1183	1035	1686	1167	1079	1171	1682	1106	1680	1157	1691	1035	1687	1684	1686	1686	1178	1689	1682	7	1691	1684	1684	1691	1690	1066	1691	1053	1055	1687	1169	1666	1687	1052	1032	1682	1685	1038	1184	1687	1688	1686	1688	1691	1076	1168	1687	1691	1037	1684	1174	1040	1691	1662	1686	1686	1687	1686	1048	1038	1185	1686	1040	1038	1689	1660	1049	1034	1691	1666	1168	1687	1170	1691	1691	1686	1686	1686	1189	1688	1167	1033	1686	1685	1048	1687	1680	1038	1666	1686	1686	1686	1069	1688	1051	1073	1691	1688	1686	1686	1065	1686	1178	1691	1691	1034	1041	1687	1686	0	6	1041	1684	1038	1079	1686	1691	1661	1067	1691	1666	1691	1689	1065	1170	1691	1176	1062
GCF_002213885	56	1162	93	972	88	1165	1687	1091	1686	1686	1003	1684	1668	1686	1167	1688	1686	1022	1686	1680	1664	1685	1688	1691	1683	1063	1686	1076	1092	1686	1686	1040	1204	1686	1685	1686	1092	1076	1686	1686	86	1686	1073	1691	1174	1686	1665	1686	1663	1665	1688	1662	1031	1093	1691	1666	1691	1686	1691	1686	1175	1691	1686	1686	1075	1680	1686	71	1684	1686	1067	1687	87	483	1686	1176	1090	1041	0	1680	1691	1684	1686	89	1686	1691	1691	486	1680	77	1665	1097	1076	1691	1167	1686	1171	1691	1686	1691	1681	1690	1691	1162	1686	87	79	1169	1691	1685	1070	1071	1173	1173	1691	1039	1686	1684	1094	1685	1683	1076	1070	0	92	1686	1691	1092	1096	1684	1691	1686	1168	1686	1179	1003	1686	1174	1069	1158	1681	974	1680	1152	1691	1075	1686	1683	1685	1686	1173	1688	1682	1041	1691	1684	1684	1691	1691	1092	1691	95	1096	1686	1160	1665	1686	94	1069	1681	1685	82	1180	1686	1688	1686	1687	1691	1063	1162	1686	1691	71	1684	1179	1076	1691	1666	1685	1686	1686	1686	47	1073	1180	1686	1077	1073	1688	1663	79	1070	1691	1665	1171	1687	1174	1691	1691	1686	1686	1686	1184	1688	1174	1070	1686	1685	87	1686	1680	1073	1665	1686	1685	1686	1095	1687	93	1095	1691	1687	1686	1686	1092	1686	1173	1691	1691	1070	85	1687	1686	1041	1040	0	1685	82	1099	1686	1691	1661	1089	1691	1665	1691	1688	1091	1162	1691	1168	484
GCF_003812545	1680	1677	1680	1681	1680	1678	1270	1683	1287	1271	1681	1299	1679	1294	1678	1237	1285	1680	1288	1329	1674	1273	1303	1278	1278	1680	1297	1680	1683	1351	1287	1681	1678	1295	1290	1286	1683	1680	1279	1300	1680	1287	1680	1278	1677	1287	1674	1210	1680	1679	1319	1680	1679	1683	1279	1679	1278	1290	1279	1289	1679	1278	1288	1292	1680	1336	1288	1680	1282	1285	1679	1291	1680	1680	1273	1677	1683	1681	1680	0	1277	1299	1291	1680	1302	1279	1276	1680	1475	1680	1674	1683	1680	1277	1678	1360	1677	1278	1351	1277	1688	1239	1278	1677	1295	1680	1681	1678	1277	1292	1680	1680	1677	1679	1277	1681	1292	1299	1683	1282	1310	1680	1680	1680	1680	1291	1276	1683	1683	1280	1276	1211	1677	1289	1676	1681	1289	1679	1679	1679	1351	1681	1332	1679	1278	1680	1295	1284	1291	1352	1679	1271	1327	1681	1279	1304	1280	1275	1280	1683	1279	1680	1680	1289	1677	1679	1289	1680	1680	1352	1287	1680	1677	1293	1299	1288	1271	1278	1680	1677	1285	1279	1680	1302	1679	1680	1278	1679	1290	1214	1288	1285	1680	1680	1677	1287	1680	1680	1243	1680	1680	1680	1279	1679	1679	1291	1679	1278	1279	1290	1290	1288	1677	1302	1679	1680	1290	1318	1680	1289	1329	1680	1679	1286	1272	1365	1683	1270	1681	1683	1279	1314	1286	1211	1683	1351	1677	1276	1279	1680	1680	1287	1360	1681	1681	1680	1256	1680	1683	1285	1278	1676	1683	1277	1679	1278	1266	1683	1677	1278	1677	1680
GCF_018604305	1691	1688	1691	1691	1691	1688	1265	1692	1291	1284	1691	1266	1686	1291	1688	1225	1287	1690	1171	1334	1684	1268	1274	79	1231	1691	1294	1690	1692	1326	1175	1691	1688	1293	1174	1289	1692	1690	1282	1296	1691	1289	1691	63	1688	1175	1684	1207	1686	1684	1312	1686	1688	1692	80	1682	79	1175	80	1287	1688	66	1174	1287	1690	1343	1170	1691	1219	1290	1690	1292	1691	1690	1272	1688	1692	1691	1691	1277	0	1261	1177	1691	1300	77	13	1690	1463	1691	1684	1692	1690	1	1688	1340	1688	91	1327	78	1690	1231	80	1688	1293	1691	1692	1688	73	1176	1690	1691	1688	1690	79	1691	1290	1262	1692	1244	1330	1690	1690	1691	1691	1287	66	1692	1692	1222	63	1207	1688	1289	1687	1691	1172	1688	1690	1690	1322	1691	1335	1689	76	1690	1293	1228	1239	1326	1690	1263	1322	1691	77	1264	1222	60	79	1692	79	1691	1690	1289	1688	1684	1290	1691	1690	1321	1248	1691	1688	1289	1271	1174	1269	79	1691	1688	1287	81	1691	1264	1688	1690	78	1685	1174	1212	1288	1168	1691	1690	1688	1168	1690	1690	1222	1686	1691	1690	80	1684	1688	1179	1688	79	78	1172	1176	1174	1688	1274	1688	1690	1175	1198	1691	1291	1338	1690	1684	1175	1268	1345	1692	1264	1691	1692	77	1310	1170	1207	1692	1326	1688	68	77	1690	1691	1177	1342	1691	1691	1691	1247	1691	1692	1171	82	1685	1692	77	1684	78	1237	1692	1688	79	1688	1690
GCF_018604265	1684	1680	1684	1683	1684	1680	1263	1685	1281	1254	1684	35	1684	1288	1680	1238	1281	1683	1113	1304	1679	1252	1279	1258	1258	1684	1287	1683	1685	1338	1116	1684	1678	1285	1108	1283	1685	1683	1260	1289	1684	1284	1684	1258	1680	1108	1679	1208	1683	1681	1306	1681	1680	1685	1259	1680	1258	1112	1258	1281	1680	1259	1114	1277	1683	1313	1112	1684	1255	1284	1683	1284	1684	1682	1269	1680	1685	1684	1684	1299	1261	0	1114	1684	1292	1255	1260	1682	1455	1684	1679	1685	1683	1261	1680	1311	1680	1259	1339	1254	1691	1252	1258	1680	1285	1684	1685	1680	1256	1144	1683	1684	1680	1683	1257	1684	1284	5	1685	1221	1323	1683	1683	1684	1684	1277	1257	1685	1685	1254	1256	1209	1680	1277	1679	1684	1110	1681	1683	1683	1337	1683	1305	1681	1256	1683	1285	1260	1235	1339	1683	1267	1311	1684	1255	86	1254	1257	1262	1685	1255	1684	1683	1277	1680	1681	1284	1684	1683	1339	1220	1684	1680	1281	1274	1108	1269	1258	1684	1680	1281	1260	1684	62	1681	1683	1258	1679	1139	1208	1278	1109	1684	1683	1680	1109	1683	1683	1242	1683	1684	1683	1258	1681	1681	1111	1681	1258	1255	1116	1114	1114	1680	1277	1681	1683	1113	1042	1684	1282	1305	1683	1681	1106	1252	1316	1685	1266	1685	1685	1255	1297	1111	1209	1685	1338	1680	1261	1255	1683	1684	1105	1312	1684	1684	1684	1228	1684	1685	1109	1258	1682	1685	1256	1681	1258	1237	1685	1680	1258	1680	1682
