Locus	Gene	Start	Length	Product	Allele Count	Alleles
SACOL2059		2124574	171	hypothetical protein	94	SACOL2059.fasta
SACOL2060	alr	2124829	1149	alanine racemase	1098	SACOL2060.fasta
SACOL2061	acpS	2126043	360	4'-phosphopantetheinyl transferase	323	SACOL2061.fasta
SACOL2063		2126884	1584	hypothetical protein	1640	SACOL2063.fasta
SACOL2065		2129035	117	hypothetical protein	110	SACOL2065.fasta
SACOL2066	kdpC	2129148	561	potassium-transporting ATPase subunit C	699	SACOL2066.fasta
SACOL2067	kdpB	2129728	2028	potassium-transporting ATPase subunit B	2297	SACOL2067.fasta
SACOL2068	kdpA	2131774	1677	potassium-transporting ATPase subunit A	1823	SACOL2068.fasta
SACOL2069	kdpF	2133474	111	K+-transporting ATPase, F subunit	133	SACOL2069.fasta
SACOL2070	kdpD	2133722	2658	sensor histidine kinase KdpD	2609	SACOL2070.fasta
SACOL2071	kdpE	2136379	696	DNA-binding response regulator KdpE	680	SACOL2071.fasta
SACOL2072		2137443	1521	DEAD/DEAH box helicase	1316	SACOL2072.fasta
SACOL2073	murF	2139480	1359	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D- alanine ligase	1315	SACOL2073.fasta
SACOL2074	ddl	2140853	1071	D-alanyl-alanine synthetase A	763	SACOL2074.fasta
SACOL2075	ftsW	2142241	1203	cell cycle protein FtsW	1103	SACOL2075.fasta
SACOL2076		2143707	138	hypothetical protein	97	SACOL2076.fasta
SACOL2077		2143972	210	hypothetical protein	197	SACOL2077.fasta
SACOL2078		2144193	294	hypothetical protein	246	SACOL2078.fasta
SACOL2079	cls2	2144652	1485	cardiolipin synthetase	1399	SACOL2079.fasta
SACOL2080		2146164	648	HD domain-containing protein	739	SACOL2080.fasta
SACOL2082		2147624	873	hypothetical protein	635	SACOL2082.fasta
SACOL2083	thiE	2148582	642	thiamine-phosphate pyrophosphorylase	753	SACOL2083.fasta
SACOL2085	thiD2	2150000	831	phosphomethylpyrimidine kinase	864	SACOL2085.fasta
SACOL2088		2151898	696	sceD protein	808	SACOL2088.fasta
SACOL2089		2152982	396	ssDNA-binding protein	391	SACOL2089.fasta
SACOL2090	ywpF	2153571	441	hypothetical protein	369	SACOL2090.fasta
SACOL2091	fabZ	2154070	441	(3R)-hydroxymyristoyl-ACP dehydratase	366	SACOL2091.fasta
SACOL2092	murAA	2154544	1266	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	1020	SACOL2092.fasta
SACOL2093		2155920	234	hypothetical protein	232	SACOL2093.fasta
SACOL2094	atpC	2156715	405	F0F1 ATP synthase subunit epsilon	260	SACOL2094.fasta
SACOL2095	atpD	2157139	1413	F0F1 ATP synthase subunit beta	963	SACOL2095.fasta
SACOL2096	atpG	2158573	867	F0F1 ATP synthase subunit gamma	662	SACOL2096.fasta
SACOL2097	atpA	2159470	1509	F0F1 ATP synthase subunit alpha	1149	SACOL2097.fasta
SACOL2098	atpH	2161000	540	F0F1 ATP synthase subunit delta	550	SACOL2098.fasta
SACOL2099	atpF	2161539	522	F0F1 ATP synthase subunit B	366	SACOL2099.fasta
SACOL2100	atpE	2162258	213	F0F1 ATP synthase subunit C	74	SACOL2100.fasta
SACOL2101	atpB	2162513	729	F0F1 ATP synthase subunit A	584	SACOL2101.fasta
SACOL2102		2163262	354	hypothetical protein	450	SACOL2102.fasta
SACOL2103		2163782	1128	UDP-GlcNAc 2-epimerase	1057	SACOL2103.fasta
SACOL2104	upp	2164933	630	uracil phosphoribosyltransferase	541	SACOL2104.fasta
SACOL2105	glyA	2165590	1239	serine hydroxymethyltransferase	1441	SACOL2105.fasta
SACOL2106		2166855	525	hypothetical protein	670	SACOL2106.fasta
SACOL2107		2167486	420	phosphotyrosine protein phosphatase	432	SACOL2107.fasta
SACOL2108		2167902	1056	Sua5/YciO/YrdC/YwlC family protein	980	SACOL2108.fasta
SACOL2110	prfA	2169855	1077	peptide chain release factor 1	819	SACOL2110.fasta
SACOL2111	tdk	2170932	600	thymidine kinase	493	SACOL2111.fasta
SACOL2112	rpmE2	2171878	255	50S ribosomal protein L31	131	SACOL2112.fasta
SACOL2113	rho	2172250	1317	transcription termination factor Rho	1363	SACOL2113.fasta
SACOL2114		2173813	1428	aldehyde dehydrogenase	1888	SACOL2114.fasta
SACOL2115		2175478	336	hypothetical protein	316	SACOL2115.fasta
SACOL2116	murAB	2175902	1260	UDP-N-acetylglucosamine 1-carboxyvinyltransferase	1419	SACOL2116.fasta
SACOL2117	fbaA	2177627	861	fructose-bisphosphate aldolase	859	SACOL2117.fasta
SACOL2118		2178705	522	hypothetical protein	563	SACOL2118.fasta
SACOL2119	pyrG	2179335	1611	CTP synthetase	1433	SACOL2119.fasta
SACOL2120	rpoE	2181281	531	DNA-directed RNA polymerase subunit delta	509	SACOL2120.fasta
SACOL2121		2181923	861	acetyltransferase	935	SACOL2121.fasta
SACOL2122		2183207	804	pantothenate kinase	1022	SACOL2122.fasta
SACOL2123		2184140	672	hypothetical protein	677	SACOL2123.fasta
SACOL2124		2185210	1194	hypothetical protein	1378	SACOL2124.fasta
SACOL2125		2186403	1185	M20/M25/M40 family peptidase	1445	SACOL2125.fasta
SACOL2126	luxS	2187898	471	S-ribosylhomocysteinase	487	SACOL2126.fasta
SACOL2127		2188520	351	hypothetical protein	326	SACOL2127.fasta
SACOL2128	pdp	2188884	1302	pyrimidine-nucleoside phosphorylase	1439	SACOL2128.fasta
SACOL2130	deoD	2191441	711	purine nucleoside phosphorylase	695	SACOL2130.fasta
SACOL2131		2192272	444	Dps family protein	410	SACOL2131.fasta
SACOL2132		2192915	414	hypothetical protein	472	SACOL2132.fasta
SACOL2133		2193786	1374	hypothetical protein	1265	SACOL2133.fasta
SACOL2134		2195831	231	hypothetical protein	254	SACOL2134.fasta
SACOL2135	manA1	2196092	939	mannose-6-phosphate isomerase, class I	955	SACOL2135.fasta
SACOL2136		2197465	666	hypothetical protein	905	SACOL2136.fasta
SACOL2137	czrA	2198282	321	transcriptional regulator CzrA	334	SACOL2137.fasta
SACOL2138		2198604	981	cation efflux family protein	928	SACOL2138.fasta
SACOL2139		2199794	108	hypothetical protein	120	SACOL2139.fasta
SACOL2145	glmS	2206327	1806	glucosamine--fructose-6-phosphate aminotransferase	1280	SACOL2145.fasta
SACOL2146		2208813	1539	PTS system, mannitol-specific IIBC components	1561	SACOL2146.fasta
SACOL2147		2210386	2133	BglG family transcriptional antiterminator	2240	SACOL2147.fasta
SACOL2148		2212530	435	PTS system, mannitol-specific IIA component	483	SACOL2148.fasta
SACOL2149	mtlD	2212964	1107	mannitol-1-phosphate 5-dehydrogenase	1136	SACOL2149.fasta
SACOL2151	glmM	2222102	1356	phosphoglucosamine mutase	1067	SACOL2151.fasta
SACOL2152		2223484	933	hypothetical protein	766	SACOL2152.fasta
SACOL2153		2224418	810	hypothetical protein	683	SACOL2153.fasta
SACOL2156		2234163	1065	ATP-binding Mrp/Nbp35 family protein	1081	SACOL2156.fasta
SACOL2157		2235375	1443	EmrB/QacA family drug resistance transporter	1560	SACOL2157.fasta
SACOL2161		2239933	1188	UTP-glucose-1-phosphate uridylyltransferase	1093	SACOL2161.fasta
SACOL2162		2241164	516	hypothetical protein	602	SACOL2162.fasta
SACOL2163		2241857	261	hypothetical protein	231	SACOL2163.fasta
SACOL2164		2242249	1371	hypothetical protein	1268	SACOL2164.fasta
SACOL2166		2244820	1032	iron compound ABC transporter permease	978	SACOL2166.fasta
SACOL2167		2245863	984	iron compound ABC transporter iron compound-binding protein	841	SACOL2167.fasta
SACOL2168		2247238	1071	hypothetical protein	1036	SACOL2168.fasta
SACOL2169		2248315	1758	aerobactin biosynthesis protein	1773	SACOL2169.fasta
SACOL2171		2251354	1977	aerobactin biosynthesis protein	2133	SACOL2171.fasta
SACOL2173		2255446	510	alkaline shock protein 23	404	SACOL2173.fasta
SACOL2174		2256018	240	hypothetical protein	229	SACOL2174.fasta
SACOL2175		2256270	549	hypothetical protein	537	SACOL2175.fasta
SACOL2176	opuD2	2256981	1563	BCCT family osmoprotectant transporter	1809	SACOL2176.fasta
SACOL2177		2258850	1002	alcohol dehydrogenase, zinc-containing	1250	SACOL2177.fasta
SACOL2178		2260085	1002	alcohol dehydrogenase, zinc-containing	1172	SACOL2178.fasta
SACOL2179		2261369	870	hypothetical protein	1039	SACOL2179.fasta
SACOL2180	lacG	2262504	1413	6-phospho-beta-galactosidase	1717	SACOL2180.fasta
SACOL2181	lacE	2263934	1719	PTS system, lactose-specific IIBC components	2094	SACOL2181.fasta
SACOL2182	lacF	2265652	312	PTS system, lactose-specific IIA component	379	SACOL2182.fasta
SACOL2183	lacD	2265985	981	tagatose 1,6-diphosphate aldolase	1190	SACOL2183.fasta
SACOL2184	lacC	2266969	933	tagatose-6-phosphate kinase	1309	SACOL2184.fasta
SACOL2185	lacB	2267914	516	galactose-6-phosphate isomerase subunit LacB	648	SACOL2185.fasta
SACOL2186		2268445	429	galactose-6-phosphate isomerase subunit LacA	388	SACOL2186.fasta
SACOL2187		2268888	117	hypothetical protein	287	SACOL2187.fasta
SACOL2188	lacR	2269241	756	lactose phosphotransferase system repressor	724	SACOL2188.fasta
SACOL2189		2270247	732	NAD-dependent deacetylase	957	SACOL2189.fasta
SACOL2192		2272484	849	aldo/keto reductase oxidoreductase	942	SACOL2192.fasta
SACOL2193		2273402	417	MerR family transcriptional regulator	570	SACOL2193.fasta
SACOL2197		2278883	426	surface protein	552	SACOL2197.fasta
SACOL2198	budA1	2279672	705	alpha-acetolactate decarboxylase	663	SACOL2198.fasta
SACOL2199	budB	2280413	1665	acetolactate synthase	1997	SACOL2199.fasta
SACOL2206	rpsI	2288674	399	30S ribosomal protein S9	306	SACOL2206.fasta
SACOL2207	rplM	2289086	438	50S ribosomal protein L13	372	SACOL2207.fasta
SACOL2208	truA	2289763	804	tRNA pseudouridine synthase A	733	SACOL2208.fasta
SACOL2210	cbiO	2291367	861	cobalt transporter ATP-binding subunit	804	SACOL2210.fasta
SACOL2211	cbiO	2292224	810	cobalt transporter ATP-binding subunit	859	SACOL2211.fasta
SACOL2212	rplQ	2293571	369	50S ribosomal protein L17	258	SACOL2212.fasta
SACOL2213	rpoA	2293956	945	DNA-directed RNA polymerase subunit alpha	632	SACOL2213.fasta
SACOL2214	rpsK	2294975	390	30S ribosomal protein S11	220	SACOL2214.fasta
SACOL2215	rpsM	2295388	366	30S ribosomal protein S13	215	SACOL2215.fasta
SACOL2216	rpmJ	2295776	114	50S ribosomal protein L36	65	SACOL2216.fasta
SACOL2217	infA	2295921	219	translation initiation factor IF-1	136	SACOL2217.fasta
SACOL2218	adk	2296332	648	adenylate kinase	526	SACOL2218.fasta
SACOL2219	secY	2296996	1293	preprotein translocase subunit SecY	1220	SACOL2219.fasta
SACOL2220	rplO	2298288	441	50S ribosomal protein L15	440	SACOL2220.fasta
SACOL2221	rpmD	2298745	180	50S ribosomal protein L30	167	SACOL2221.fasta
SACOL2222	rpsE	2298941	501	30S ribosomal protein S5	355	SACOL2222.fasta
SACOL2223	rplR	2299462	360	50S ribosomal protein L18	315	SACOL2223.fasta
SACOL2224	rplF	2299852	537	50S ribosomal protein L6	484	SACOL2224.fasta
SACOL2225	rpsH	2300413	399	30S ribosomal protein S8	283	SACOL2225.fasta
SACOL2226	rpsN	2300843	186	30S ribosomal protein S14	107	SACOL2226.fasta
SACOL2227	rplE	2301051	540	50S ribosomal protein L5	425	SACOL2227.fasta
SACOL2228	rplX	2301617	318	50S ribosomal protein L24	350	SACOL2228.fasta
SACOL2229	rplN	2301970	369	50S ribosomal protein L14	378	SACOL2229.fasta
SACOL2230	rpsQ	2302370	264	30S ribosomal protein S17	208	SACOL2230.fasta
SACOL2232	rplP	2302856	435	50S ribosomal protein L16	360	SACOL2232.fasta
SACOL2233	rpsC	2303293	654	30S ribosomal protein S3	614	SACOL2233.fasta
SACOL2234	rplV	2303970	354	50S ribosomal protein L22	316	SACOL2234.fasta
SACOL2235	rpsS	2304352	279	30S ribosomal protein S19	195	SACOL2235.fasta
SACOL2236	rplB	2304697	834	50S ribosomal protein L2	826	SACOL2236.fasta
SACOL2237	rplW	2305563	276	50S ribosomal protein L23	338	SACOL2237.fasta
SACOL2238	rplD	2305838	624	50S ribosomal protein L4	805	SACOL2238.fasta
SACOL2239	rplC	2306488	663	50S ribosomal protein L3	886	SACOL2239.fasta
SACOL2240	rpsJ	2307178	309	30S ribosomal protein S10	375	SACOL2240.fasta
SACOL2241		2307843	390	hypothetical protein	561	SACOL2241.fasta
SACOL2242		2308424	1335	xanthine/uracil permease	1448	SACOL2242.fasta
SACOL2243	topB	2309871	2136	DNA topoisomerase III	2420	SACOL2243.fasta
SACOL2245		2312193	888	acetyltransferase	971	SACOL2245.fasta
SACOL2246		2313261	864	sugar transporter	789	SACOL2246.fasta
SACOL2247		2314241	132	hypothetical protein	190	SACOL2247.fasta
SACOL2248		2314543	909	hypothetical protein	1152	SACOL2248.fasta
SACOL2250		2315584	165	hypothetical protein	200	SACOL2250.fasta
SACOL2251		2315993	318	hypothetical protein	366	SACOL2251.fasta
SACOL2252		2316497	3168	AcrB/AcrD/AcrF family protein	3502	SACOL2252.fasta
SACOL2253	femX	2319781	1266	femX protein	1173	SACOL2253.fasta
SACOL2255		2321678	765	hypothetical protein	903	SACOL2255.fasta
SACOL2257		2323037	1212	drug transporter	1282	SACOL2257.fasta
SACOL2258	sarV	2324350	351	hypothetical protein	358	SACOL2258.fasta
SACOL2259		2324826	171	hypothetical protein	607	SACOL2259.fasta
SACOL2261	moaA	2325391	1023	molybdenum cofactor biosynthesis protein A	832	SACOL2261.fasta
SACOL2262	mobA	2326433	600	molybdopterin-guanine dinucleotide biosynthesis protein MobA	610	SACOL2262.fasta
SACOL2263	moaD	2327039	234	molybdopterin converting factor subunit 1	207	SACOL2263.fasta
SACOL2264	moaE	2327278	447	molybdenum cofactor biosynthesis protein E	393	SACOL2264.fasta
SACOL2265	mobB	2327738	486	molybdopterin-guanine dinucleotide biosynthesis protein B	499	SACOL2265.fasta
SACOL2266		2328220	1260	molybdopterin biosynthesis MoeA protein	1350	SACOL2266.fasta
SACOL2267	moaC	2329542	495	molybdenum cofactor biosynthesis protein MoaC	454	SACOL2267.fasta
SACOL2268	moaB	2330038	507	molybdenum cofactor biosynthesis protein B	481	SACOL2268.fasta
SACOL2269		2330575	1005	molybdopterin biosynthesis MoeB protein	908	SACOL2269.fasta
SACOL2270	modC	2331749	606	molybdenum ABC transporter ATP-binding protein ModC	504	SACOL2270.fasta
SACOL2271	modB	2332355	672	molybdenum ABC transporter permease ModB	678	SACOL2271.fasta
SACOL2272	modA	2333040	783	molybdenum ABC transporter molybdenum-binding protein ModA	792	SACOL2272.fasta
SACOL2273	fdhD	2334112	798	formate dehydrogenase accessory protein	876	SACOL2273.fasta
SACOL2274		2335081	771	acetyltransferase	852	SACOL2274.fasta
SACOL2275		2335923	555	BioY family protein	583	SACOL2275.fasta
SACOL2276		2336598	942	inosine-uridine preferring nucleoside hydrolase	1041	SACOL2276.fasta
SACOL2277		2337938	909	iron compound ABC transporter iron compound-binding protein	1035	SACOL2277.fasta
SACOL2278		2339060	1155	acyl-CoA dehydrogenase-like protein	1346	SACOL2278.fasta
SACOL2279		2340431	906	transporter	1105	SACOL2279.fasta
SACOL2280	ureA	2341596	303	urease subunit gamma	338	SACOL2280.fasta
SACOL2281	ureB	2341912	411	urease subunit beta	497	SACOL2281.fasta
SACOL2285	ureG	2345194	615	urease accessory protein UreG	606	SACOL2285.fasta
SACOL2286	ureD	2345808	837	urease accessory protein UreD	807	SACOL2286.fasta
SACOL2287	sarR	2346833	348	accessory regulator R	232	SACOL2287.fasta
SACOL2288		2347608	327	hypothetical protein	345	SACOL2288.fasta
SACOL2290		2348767	1956	AraC family transcriptional regulator	1972	SACOL2290.fasta
SACOL2292	nhaC	2352568	1401	Na+/H+ antiporter NhaC	1661	SACOL2292.fasta
SACOL2293		2354063	1083	NAD/NADP octopine/nopaline dehydrogenase	867	SACOL2293.fasta
SACOL2294		2355393	423	hypothetical protein	549	SACOL2294.fasta
SACOL2295		2356052	501	staphyloxanthin biosynthesis protein	573	SACOL2295.fasta
SACOL2296		2356914	954	glycerate dehydrogenase	940	SACOL2296.fasta
SACOL2297		2357959	1125	hypothetical protein	1164	SACOL2297.fasta
SACOL2298		2359394	777	N-acetylmuramoyl-L-alanine amidase	738	SACOL2298.fasta
SACOL2299		2360192	252	hypothetical protein	220	SACOL2299.fasta
SACOL2300		2360653	474	hypothetical protein	483	SACOL2300.fasta
SACOL2301		2361126	2955	formate dehydrogenase subunit alpha	2882	SACOL2301.fasta
SACOL2302		2364682	954	transcriptional regulator	997	SACOL2302.fasta
SACOL2303		2365762	798	inositol monophosphatase	864	SACOL2303.fasta
SACOL2304		2366944	693	hypothetical protein	665	SACOL2304.fasta
SACOL2306		2368283	738	hypothetical protein	653	SACOL2306.fasta
SACOL2307		2369069	330	hypothetical protein	432	SACOL2307.fasta
SACOL2308		2369843	873	RpiR family phosphosugar-binding transcriptional regulator	597	SACOL2308.fasta
SACOL2309		2371102	1380	amino acid permease	996	SACOL2309.fasta
SACOL2310		2372761	357	hypothetical protein	430	SACOL2310.fasta
SACOL2311		2373114	186	hypothetical protein	164	SACOL2311.fasta
SACOL2312		2373395	192	hypothetical protein	179	SACOL2312.fasta
SACOL2313		2373597	636	HAD superfamily hydrolase	701	SACOL2313.fasta
SACOL2314		2374307	918	sodium/bile acid symporter family protein	1044	SACOL2314.fasta
SACOL2315		2375492	531	hypothetical protein	399	SACOL2315.fasta
SACOL2316		2376088	1605	PTS system, IIBC components	1565	SACOL2316.fasta
SACOL2317		2378022	765	phosphosugar-binding transcriptional regulator	730	SACOL2317.fasta
SACOL2318		2378844	507	hypothetical protein	488	SACOL2318.fasta
SACOL2319		2379517	1314	Na+/H+ antiporter family protein	963	SACOL2319.fasta
SACOL2321		2382111	882	short chain dehydrogenase/reductase oxidoreductase	1065	SACOL2321.fasta
SACOL2322		2383103	1122	M20/M25/M40 family peptidase	1387	SACOL2322.fasta
SACOL2323	hutI	2384501	1239	imidazolonepropionase	1261	SACOL2323.fasta
SACOL2324	hutU	2385739	1662	urocanate hydratase	1748	SACOL2324.fasta
SACOL2325		2387560	885	LysR family transcriptional regulator	1006	SACOL2325.fasta
SACOL2327	hutG	2389541	936	formimidoylglutamase	956	SACOL2327.fasta
SACOL2328		2390766	1260	hypothetical protein	1213	SACOL2328.fasta
SACOL2329	rpiA	2392091	687	ribose-5-phosphate isomerase A	563	SACOL2329.fasta
SACOL2330		2392951	654	hypothetical protein	771	SACOL2330.fasta
SACOL2332	galM	2393840	1020	aldose 1-epimerase	1103	SACOL2332.fasta
SACOL2333		2394889	327	hypothetical protein	339	SACOL2333.fasta
SACOL2334		2395433	1233	hypothetical protein	1368	SACOL2334.fasta
SACOL2339		2398834	609	DNA-3-methyladenine glycosylase	831	SACOL2339.fasta
SACOL2340	gltS	2399779	1209	sodium:glutamate symporter	1255	SACOL2340.fasta
SACOL2341	fni	2401035	1050	isopentenyl pyrophosphate isomerase	888	SACOL2341.fasta
SACOL2342		2402115	948	magnesium and cobalt transport protein CorA	889	SACOL2342.fasta
SACOL2343		2403159	492	hypothetical protein	502	SACOL2343.fasta
SACOL2344		2403647	420	hypothetical protein	418	SACOL2344.fasta
SACOL2345		2404174	903	esterase	845	SACOL2345.fasta
SACOL2346		2405302	639	hypothetical protein	702	SACOL2346.fasta
SACOL2347		2406186	1932	EmrB/QacA family drug resistance transporter	1910	SACOL2347.fasta
SACOL2348		2408130	648	hypothetical protein	714	SACOL2348.fasta
SACOL2349		2408898	552	TetR family transcriptional regulator	501	SACOL2349.fasta
SACOL2350	tcaB	2409679	1209	tcaB protein	1381	SACOL2350.fasta
SACOL2351		2410997	129	hypothetical protein	101	SACOL2351.fasta
SACOL2352	tcaA	2411156	1383	tcaA protein	1382	SACOL2352.fasta
SACOL2353	tcaR	2412778	456	transcriptional regulator TcaR	472	SACOL2353.fasta
SACOL2354		2413428	969	hypothetical protein	1150	SACOL2354.fasta
SACOL2356		2415467	666	ABC transporter ATP-binding protein	719	SACOL2356.fasta
SACOL2357		2416132	1056	ABC transporter permease	1094	SACOL2357.fasta
SACOL2359		2417990	1374	sensor histidine kinase	1362	SACOL2359.fasta
SACOL2360		2419526	444	hypothetical protein	447	SACOL2360.fasta
SACOL2361		2419966	456	hypothetical protein	482	SACOL2361.fasta
SACOL2362	mqo1	2420487	1479	malate:quinone oxidoreductase	1349	SACOL2362.fasta
SACOL2363		2422346	1599	L-lactate permease	1299	SACOL2363.fasta
SACOL2364		2424261	1674	hypothetical protein	1936	SACOL2364.fasta
SACOL2366		2427030	516	acetyltransferase	668	SACOL2366.fasta
SACOL2367		2427736	1005	alcohol dehydrogenase, zinc-containing	1189	SACOL2367.fasta
SACOL2368		2428786	402	acetyltransferase	568	SACOL2368.fasta
SACOL2369		2429223	1035	pyridine nucleotide-disulfide oxidoreductase	996	SACOL2369.fasta
SACOL2371		2430489	432	hypothetical protein	360	SACOL2371.fasta
SACOL2372		2430972	93	hypothetical protein	97	SACOL2372.fasta
SACOL2374		2432565	624	TetR family transcriptional regulator	579	SACOL2374.fasta
SACOL2375		2433234	945	CorA family protein	631	SACOL2375.fasta
SACOL2376		2434264	1443	PTS system, sucrose-specific IIBC components	1438	SACOL2376.fasta
SACOL2379		2439936	423	hypothetical protein	450	SACOL2379.fasta
SACOL2383		2442842	366	hypothetical protein	352	SACOL2383.fasta
SACOL2384	sarZ	2443605	447	accessory protein Z	957	SACOL2384.fasta
SACOL2385		2444267	429	HSP20 family protein	459	SACOL2385.fasta
SACOL2386		2444802	1170	nitrite extrusion protein	1140	SACOL2386.fasta
SACOL2389		2448232	654	transcriptional regulatory protein DegU	486	SACOL2389.fasta
SACOL2390		2448908	1035	sensory box histidine kinase	823	SACOL2390.fasta
SACOL2391		2449966	453	hypothetical protein	391	SACOL2391.fasta
SACOL2392	narI	2450438	678	respiratory nitrate reductase subunit gamma	592	SACOL2392.fasta
SACOL2398	nirB	2458510	2406	nitrite reductase [NAD(P)H], large subunit	2201	SACOL2398.fasta
SACOL2400		2461942	537	acetyltransferase	662	SACOL2400.fasta
SACOL2402		2464018	468	hypothetical protein	593	SACOL2402.fasta
SACOL2403		2464671	1551	ABC transporter substrate-binding protein	1733	SACOL2403.fasta
SACOL2407		2467306	600	lipoprotein	643	SACOL2407.fasta
SACOL2408		2467924	372	lipoprotein	350	SACOL2408.fasta
SACOL2409	fmhA	2468541	1251	fmhA protein	1463	SACOL2409.fasta
SACOL2410		2469888	732	amino acid ABC transporter ATP-binding protein	644	SACOL2410.fasta
SACOL2412		2471316	780	amino acid ABC transporter amino acid-binding protein	761	SACOL2412.fasta
SACOL2413		2472216	1398	EmrB/QacA family drug resistance transporter	1606	SACOL2413.fasta
SACOL2414		2473830	105	hypothetical protein	95	SACOL2414.fasta
SACOL2415	gpmA	2474088	687	phosphoglyceromutase	510	SACOL2415.fasta
SACOL2416		2475100	867	cation efflux family protein	875	SACOL2416.fasta
SACOL2419	hlgA	2478564	930	gamma-hemolysin, component A	1137	SACOL2419.fasta
SACOL2421	hlgC	2480061	948	gamma hemolysin, component C	1281	SACOL2421.fasta
SACOL2422	hlgB	2481010	978	gamma hemolysin, component B	902	SACOL2422.fasta
SACOL2424	bioW	2482517	693	6-carboxyhexanoate--CoA ligase	801	SACOL2424.fasta
SACOL2425		2483220	1116	8-amino-7-oxononanoate synthase	1130	SACOL2425.fasta
SACOL2427	bioA	2485322	1359	adenosylmethionine-8-amino-7-oxononanoate aminotransferase	1385	SACOL2427.fasta
SACOL2433		2491945	108	hypothetical protein	120	SACOL2433.fasta
SACOL2434		2492187	387	hypothetical protein	394	SACOL2434.fasta
SACOL2435		2492841	1143	glycerate kinase	1319	SACOL2435.fasta
SACOL2436		2494043	660	hypothetical protein	704	SACOL2436.fasta
SACOL2437	bcr	2494884	1212	bicyclomycin resistance protein	1199	SACOL2437.fasta
SACOL2438		2496218	474	hypothetical protein	578	SACOL2438.fasta
SACOL2439		2496804	657	hypothetical protein	688	SACOL2439.fasta
SACOL2440		2497523	807	hypothetical protein	975	SACOL2440.fasta
SACOL2442		2500162	2079	Na+/H+ antiporter	1948	SACOL2442.fasta
SACOL2443		2502380	1830	hypothetical protein	1574	SACOL2443.fasta
SACOL2445		2504441	1497	fmtA-like protein	1428	SACOL2445.fasta
SACOL2448		2507202	936	2-dehydropantoate 2-reductase	983	SACOL2448.fasta
SACOL2449		2508363	1401	drug transporter	1183	SACOL2449.fasta
SACOL2450		2510057	696	amino acid ABC transporter permease	634	SACOL2450.fasta
SACOL2451		2510752	942	amino acid ABC transporter amino acid-binding protein	940	SACOL2451.fasta
SACOL2452		2511710	636	amino acid ABC transporter permease	649	SACOL2452.fasta
SACOL2453		2512342	1227	amino acid ABC transporter ATP-binding protein	1242	SACOL2453.fasta
SACOL2454		2513895	120	hypothetical protein	354	SACOL2454.fasta
SACOL2456		2514238	600	hypothetical protein	621	SACOL2456.fasta
SACOL2458		2515017	1638	amino acid permease	1808	SACOL2458.fasta
SACOL2459	pnbA	2517262	1353	para-nitrobenzyl esterase	1478	SACOL2459.fasta
SACOL2460		2518676	1188	drug transporter	1284	SACOL2460.fasta
SACOL2461		2520259	777	hypothetical protein	885	SACOL2461.fasta
SACOL2463	pepA2	2521938	1077	glutamyl-aminopeptidase	1126	SACOL2463.fasta
SACOL2467		2524251	456	lipoprotein	460	SACOL2467.fasta
SACOL2469		2524874	1578	glutamate synthase	1630	SACOL2469.fasta
SACOL2470		2526646	750	hypothetical protein	905	SACOL2470.fasta
SACOL2471		2527619	1194	transporter	949	SACOL2471.fasta
SACOL2473		2529566	816	peptide ABC transporter ATP-binding protein	856	SACOL2473.fasta
SACOL2474		2530378	870	peptide ABC transporter permease	765	SACOL2474.fasta
SACOL2475		2531244	936	peptide ABC transporter permease	790	SACOL2475.fasta
SACOL2476		2532192	1599	peptide ABC transporter peptide-binding protein	1574	SACOL2476.fasta
SACOL2477		2533933	1215	hypothetical protein	1327	SACOL2477.fasta
SACOL2478		2535227	819	hypothetical protein	893	SACOL2478.fasta
SACOL2479		2536056	822	hypothetical protein	853	SACOL2479.fasta
SACOL2483		2539299	1539	transporter	1737	SACOL2483.fasta
SACOL2484		2540949	423	alkylhydroperoxidase	452	SACOL2484.fasta
SACOL2488		2543619	696	short chain dehydrogenase/reductase oxidoreductase	848	SACOL2488.fasta
SACOL2491		2545144	192	hypothetical protein	134	SACOL2491.fasta
SACOL2502		2556603	267	hypothetical protein	301	SACOL2502.fasta
SACOL2503		2557013	309	hypothetical protein	367	SACOL2503.fasta
SACOL2508	galU	2564890	867	UTP-glucose-1-phosphate uridylyltransferase	740	SACOL2508.fasta
SACOL2514	gntP	2572964	1359	gluconate transporter, permease	1563	SACOL2514.fasta
SACOL2515	gntK	2574439	1554	gluconokinase	1638	SACOL2515.fasta
SACOL2516	gntR	2576016	681	gluconate operon transcriptional repressor	724	SACOL2516.fasta
SACOL2517		2576850	765	MerR family transcriptional regulator	877	SACOL2517.fasta
SACOL2518		2577779	693	hypothetical protein	656	SACOL2518.fasta
SACOL2519		2578702	489	hypothetical protein	868	SACOL2519.fasta
SACOL2520		2579257	1893	hypothetical protein	1911	SACOL2520.fasta
SACOL2521		2581558	1278	transporter	1068	SACOL2521.fasta
SACOL2522		2583382	612	DedA family protein	721	SACOL2522.fasta
SACOL2525		2586138	696	ABC transporter ATP-binding protein	800	SACOL2525.fasta
SACOL2528		2590286	1080	hypothetical protein	1119	SACOL2528.fasta
SACOL2529		2591470	594	phospholipase/carboxylesterase	751	SACOL2529.fasta
